Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Great Western Road",
Latitude,,55.872038,,
Longitude,,-4.270936,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2021-07-08,24:00:00,8.68834,V ugm-3
2021-07-09,01:00:00,9.41094,V ugm-3
2021-07-09,02:00:00,6.04406,V ugm-3
2021-07-09,03:00:00,5.99704,V ugm-3
2021-07-09,04:00:00,6.6019,V ugm-3
2021-07-09,05:00:00,8.13936,V ugm-3
2021-07-09,06:00:00,12.60043,V ugm-3
2021-07-09,07:00:00,12.81434,V ugm-3
2021-07-09,08:00:00,20.84511,V ugm-3
2021-07-09,09:00:00,23.09439,V ugm-3
2021-07-09,10:00:00,17.14146,V ugm-3
2021-07-09,11:00:00,15.59401,V ugm-3
2021-07-09,12:00:00,19.11648,V ugm-3
2021-07-09,13:00:00,27.75712,V ugm-3
2021-07-09,14:00:00,23.12187,V ugm-3
2021-07-09,15:00:00,18.19388,V ugm-3
2021-07-09,16:00:00,10.7045,V ugm-3
2021-07-09,17:00:00,10.21608,V ugm-3
2021-07-09,18:00:00,10.15311,V ugm-3
2021-07-09,19:00:00,9.3747,V ugm-3
2021-07-09,20:00:00,13.36198,V ugm-3
2021-07-09,21:00:00,11.06422,V ugm-3
2021-07-09,22:00:00,14.17238,V ugm-3
2021-07-09,23:00:00,17.81243,V ugm-3
2021-07-09,24:00:00,17.67299,V ugm-3
2021-07-10,01:00:00,15.15148,V ugm-3
2021-07-10,02:00:00,7.37474,V ugm-3
2021-07-10,03:00:00,7.13785,V ugm-3
2021-07-10,04:00:00,8.04653,V ugm-3
2021-07-10,05:00:00,7.04513,V ugm-3
2021-07-10,06:00:00,10.4687,V ugm-3
2021-07-10,07:00:00,15.59663,V ugm-3
2021-07-10,08:00:00,11.13992,V ugm-3
2021-07-10,09:00:00,6.0671,V ugm-3
2021-07-10,10:00:00,8.8476,V ugm-3
2021-07-10,11:00:00,10.03389,V ugm-3
2021-07-10,12:00:00,10.82591,V ugm-3
2021-07-10,13:00:00,12.80601,V ugm-3
2021-07-10,14:00:00,12.77726,V ugm-3
2021-07-10,15:00:00,24.21641,V ugm-3
2021-07-10,16:00:00,23.78439,V ugm-3
2021-07-10,17:00:00,24.22293,V ugm-3
2021-07-10,18:00:00,23.78266,V ugm-3
2021-07-10,19:00:00,23.05281,V ugm-3
2021-07-10,20:00:00,26.95671,V ugm-3
2021-07-10,21:00:00,31.91645,V ugm-3
2021-07-10,22:00:00,36.04433,V ugm-3
2021-07-10,23:00:00,35.29682,V ugm-3
2021-07-10,24:00:00,27.45727,V ugm-3
2021-07-11,01:00:00,21.46785,V ugm-3
2021-07-11,02:00:00,15.2528,V ugm-3
2021-07-11,03:00:00,28.81306,V ugm-3
2021-07-11,04:00:00,30.58021,V ugm-3
2021-07-11,05:00:00,14.10709,V ugm-3
2021-07-11,06:00:00,8.99621,V ugm-3
2021-07-11,07:00:00,7.79442,V ugm-3
2021-07-11,08:00:00,7.89586,V ugm-3
2021-07-11,09:00:00,7.15284,V ugm-3
2021-07-11,10:00:00,11.59608,V ugm-3
2021-07-11,11:00:00,10.19199,V ugm-3
2021-07-11,12:00:00,12.22593,V ugm-3
2021-07-11,13:00:00,11.51013,V ugm-3
2021-07-11,14:00:00,13.25726,V ugm-3
2021-07-11,15:00:00,11.96431,V ugm-3
2021-07-11,16:00:00,9.09394,V ugm-3
2021-07-11,17:00:00,7.0219,V ugm-3
2021-07-11,18:00:00,8.9263,V ugm-3
2021-07-11,19:00:00,15.18913,V ugm-3
2021-07-11,20:00:00,15.23125,V ugm-3
2021-07-11,21:00:00,10.84186,V ugm-3
2021-07-11,22:00:00,8.52999,V ugm-3
2021-07-11,23:00:00,17.59755,V ugm-3
2021-07-11,24:00:00,23.62081,V ugm-3
2021-07-12,01:00:00,18.64498,V ugm-3
2021-07-12,02:00:00,9.88599,V ugm-3
2021-07-12,03:00:00,12.96646,V ugm-3
2021-07-12,04:00:00,13.38378,V ugm-3
2021-07-12,05:00:00,11.21826,V ugm-3
2021-07-12,06:00:00,10.82121,V ugm-3
2021-07-12,07:00:00,13.15274,V ugm-3
2021-07-12,08:00:00,10.59017,V ugm-3
2021-07-12,09:00:00,12.60337,V ugm-3
2021-07-12,10:00:00,10.65774,V ugm-3
2021-07-12,11:00:00,8.53056,V ugm-3
2021-07-12,12:00:00,15.76186,V ugm-3
2021-07-12,13:00:00,12.41908,V ugm-3
2021-07-12,14:00:00,12.546,V ugm-3
2021-07-12,15:00:00,9.20541,V ugm-3
2021-07-12,16:00:00,12.44866,V ugm-3
2021-07-12,17:00:00,10.0523,V ugm-3
2021-07-12,18:00:00,7.87035,V ugm-3
2021-07-12,19:00:00,6.86731,V ugm-3
2021-07-12,20:00:00,6.11777,V ugm-3
2021-07-12,21:00:00,5.71524,V ugm-3
2021-07-12,22:00:00,7.62562,V ugm-3
2021-07-12,23:00:00,7.9666,V ugm-3
2021-07-12,24:00:00,8.01062,V ugm-3
2021-07-13,01:00:00,6.39425,V ugm-3
2021-07-13,02:00:00,7.59696,V ugm-3
2021-07-13,03:00:00,14.49008,V ugm-3
2021-07-13,04:00:00,11.09267,V ugm-3
2021-07-13,05:00:00,12.34375,V ugm-3
2021-07-13,06:00:00,20.85023,V ugm-3
2021-07-13,07:00:00,24.15786,V ugm-3
2021-07-13,08:00:00,36.14092,V ugm-3
2021-07-13,09:00:00,34.21505,V ugm-3
2021-07-13,10:00:00,22.9315,V ugm-3
2021-07-13,11:00:00,12.86856,V ugm-3
2021-07-13,12:00:00,23.58105,V ugm-3
2021-07-13,13:00:00,27.11801,V ugm-3
2021-07-13,14:00:00,15.29904,V ugm-3
2021-07-13,15:00:00,10.44957,V ugm-3
2021-07-13,16:00:00,21.63103,V ugm-3
2021-07-13,17:00:00,17.59466,V ugm-3
2021-07-13,18:00:00,10.52596,V ugm-3
2021-07-13,19:00:00,11.55483,V ugm-3
2021-07-13,20:00:00,10.90093,V ugm-3
2021-07-13,21:00:00,18.97767,V ugm-3
2021-07-13,22:00:00,25.47992,V ugm-3
2021-07-13,23:00:00,8.77583,V ugm-3
2021-07-13,24:00:00,24.05658,V ugm-3
2021-07-14,01:00:00,25.59925,V ugm-3
2021-07-14,02:00:00,8.57694,V ugm-3
2021-07-14,03:00:00,6.28618,V ugm-3
2021-07-14,04:00:00,7.48371,V ugm-3
2021-07-14,05:00:00,10.52763,V ugm-3
2021-07-14,06:00:00,8.91236,V ugm-3
2021-07-14,07:00:00,13.51835,V ugm-3
2021-07-14,08:00:00,18.76475,V ugm-3
2021-07-14,09:00:00,15.06175,V ugm-3
2021-07-14,10:00:00,19.16809,V ugm-3
2021-07-14,11:00:00,9.53303,V ugm-3
2021-07-14,12:00:00,15.22328,V ugm-3
2021-07-14,13:00:00,14.99832,V ugm-3
2021-07-14,14:00:00,12.72855,V ugm-3
2021-07-14,15:00:00,7.18829,V ugm-3
2021-07-14,16:00:00,10.35303,V ugm-3
2021-07-14,17:00:00,9.20572,V ugm-3
2021-07-14,18:00:00,11.73986,V ugm-3
2021-07-14,19:00:00,7.42376,V ugm-3
2021-07-14,20:00:00,8.21616,V ugm-3
2021-07-14,21:00:00,5.8201,V ugm-3
2021-07-14,22:00:00,5.86646,V ugm-3
2021-07-14,23:00:00,7.10936,V ugm-3
2021-07-14,24:00:00,4.1527,V ugm-3
2021-07-15,01:00:00,4.65291,V ugm-3
2021-07-15,02:00:00,9.09183,V ugm-3
2021-07-15,03:00:00,4.93048,V ugm-3
2021-07-15,04:00:00,14.88197,V ugm-3
2021-07-15,05:00:00,20.38398,V ugm-3
2021-07-15,06:00:00,18.62613,V ugm-3
2021-07-15,07:00:00,17.84455,V ugm-3
2021-07-15,08:00:00,12.58589,V ugm-3
2021-07-15,09:00:00,9.91717,V ugm-3
2021-07-15,10:00:00,11.61275,V ugm-3
2021-07-15,11:00:00,10.398,V ugm-3
2021-07-15,12:00:00,15.69703,V ugm-3
2021-07-15,13:00:00,15.85358,V ugm-3
2021-07-15,14:00:00,15.96199,V ugm-3
2021-07-15,15:00:00,15.95022,V ugm-3
2021-07-15,16:00:00,14.3039,V ugm-3
2021-07-15,17:00:00,9.86585,V ugm-3
2021-07-15,18:00:00,10.84559,V ugm-3
2021-07-15,19:00:00,10.3787,V ugm-3
2021-07-15,20:00:00,11.9574,V ugm-3
2021-07-15,21:00:00,6.95976,V ugm-3
2021-07-15,22:00:00,8.44794,V ugm-3
2021-07-15,23:00:00,14.89297,V ugm-3
2021-07-15,24:00:00,13.97097,V ugm-3
2021-07-16,01:00:00,6.09719,V ugm-3
2021-07-16,02:00:00,18.78206,V ugm-3
2021-07-16,03:00:00,15.68042,V ugm-3
2021-07-16,04:00:00,6.9577,V ugm-3
2021-07-16,05:00:00,14.00064,V ugm-3
2021-07-16,06:00:00,16.31469,V ugm-3
2021-07-16,07:00:00,13.71824,V ugm-3
2021-07-16,08:00:00,24.78373,V ugm-3
2021-07-16,09:00:00,15.99334,V ugm-3
2021-07-16,10:00:00,11.90338,V ugm-3
2021-07-16,11:00:00,17.47306,V ugm-3
2021-07-16,12:00:00,13.38375,V ugm-3
2021-07-16,13:00:00,14.49872,V ugm-3
2021-07-16,14:00:00,13.76231,V ugm-3
2021-07-16,15:00:00,11.02343,V ugm-3
2021-07-16,16:00:00,12.62265,V ugm-3
2021-07-16,17:00:00,18.04813,V ugm-3
2021-07-16,18:00:00,17.02751,V ugm-3
2021-07-16,19:00:00,8.12386,V ugm-3
2021-07-16,20:00:00,9.79073,V ugm-3
2021-07-16,21:00:00,10.99159,V ugm-3
2021-07-16,22:00:00,11.90047,V ugm-3
2021-07-16,23:00:00,18.0096,V ugm-3
2021-07-16,24:00:00,29.52329,V ugm-3
2021-07-17,01:00:00,25.86111,V ugm-3
2021-07-17,02:00:00,9.05594,V ugm-3
2021-07-17,03:00:00,5.15724,V ugm-3
2021-07-17,04:00:00,3.91578,V ugm-3
2021-07-17,05:00:00,4.32036,V ugm-3
2021-07-17,06:00:00,3.83686,V ugm-3
2021-07-17,07:00:00,5.43716,V ugm-3
2021-07-17,08:00:00,7.63511,V ugm-3
2021-07-17,09:00:00,8.73681,V ugm-3
2021-07-17,10:00:00,3.51872,V ugm-3
2021-07-17,11:00:00,6.27947,V ugm-3
2021-07-17,12:00:00,4.31822,V ugm-3
2021-07-17,13:00:00,8.33346,V ugm-3
2021-07-17,14:00:00,6.98708,V ugm-3
2021-07-17,15:00:00,7.12306,V ugm-3
2021-07-17,16:00:00,11.46104,V ugm-3
2021-07-17,17:00:00,11.35274,V ugm-3
2021-07-17,18:00:00,8.94747,V ugm-3
2021-07-17,19:00:00,5.36161,V ugm-3
2021-07-17,20:00:00,8.37334,V ugm-3
2021-07-17,21:00:00,7.19273,V ugm-3
2021-07-17,22:00:00,9.33865,V ugm-3
2021-07-17,23:00:00,7.57887,V ugm-3
2021-07-17,24:00:00,6.27194,V ugm-3
2021-07-18,01:00:00,3.04216,V ugm-3
2021-07-18,02:00:00,1.26407,V ugm-3
2021-07-18,03:00:00,1.30069,V ugm-3
2021-07-18,04:00:00,3.66619,V ugm-3
2021-07-18,05:00:00,8.9605,V ugm-3
2021-07-18,06:00:00,2.98218,V ugm-3
2021-07-18,07:00:00,3.87923,V ugm-3
2021-07-18,08:00:00,5.47487,V ugm-3
2021-07-18,09:00:00,5.13602,V ugm-3
2021-07-18,10:00:00,5.28822,V ugm-3
2021-07-18,11:00:00,5.69107,V ugm-3
2021-07-18,12:00:00,6.83562,V ugm-3
2021-07-18,13:00:00,9.63744,V ugm-3
2021-07-18,14:00:00,12.41937,V ugm-3
2021-07-18,15:00:00,10.84578,V ugm-3
2021-07-18,16:00:00,8.33675,V ugm-3
2021-07-18,17:00:00,9.90837,V ugm-3
2021-07-18,18:00:00,10.8383,V ugm-3
2021-07-18,19:00:00,9.91664,V ugm-3
2021-07-18,20:00:00,10.68492,V ugm-3
2021-07-18,21:00:00,12.00767,V ugm-3
2021-07-18,22:00:00,12.51309,V ugm-3
2021-07-18,23:00:00,15.10599,V ugm-3
2021-07-18,24:00:00,18.31676,V ugm-3
2021-07-19,01:00:00,18.03483,V ugm-3
2021-07-19,02:00:00,20.66213,V ugm-3
2021-07-19,03:00:00,13.32481,V ugm-3
2021-07-19,04:00:00,9.28081,V ugm-3
2021-07-19,05:00:00,10.48762,V ugm-3
2021-07-19,06:00:00,25.43628,V ugm-3
2021-07-19,07:00:00,24.07308,V ugm-3
2021-07-19,08:00:00,20.77802,V ugm-3
2021-07-19,09:00:00,19.97313,V ugm-3
2021-07-19,10:00:00,24.84342,V ugm-3
2021-07-19,11:00:00,31.58407,V ugm-3
2021-07-19,12:00:00,23.43748,V ugm-3
2021-07-19,13:00:00,19.59475,V ugm-3
2021-07-19,14:00:00,20.11662,V ugm-3
2021-07-19,15:00:00,20.04852,V ugm-3
2021-07-19,16:00:00,19.48175,V ugm-3
2021-07-19,17:00:00,20.47767,V ugm-3
2021-07-19,18:00:00,13.01936,V ugm-3
2021-07-19,19:00:00,8.60694,V ugm-3
2021-07-19,20:00:00,13.37194,V ugm-3
2021-07-19,21:00:00,18.75854,V ugm-3
2021-07-19,22:00:00,13.74144,V ugm-3
2021-07-19,23:00:00,14.82126,V ugm-3
2021-07-19,24:00:00,11.45739,V ugm-3
2021-07-20,01:00:00,13.92378,V ugm-3
2021-07-20,02:00:00,10.5695,V ugm-3
2021-07-20,03:00:00,7.83144,V ugm-3
2021-07-20,04:00:00,13.43846,V ugm-3
2021-07-20,05:00:00,29.94212,V ugm-3
2021-07-20,06:00:00,23.35115,V ugm-3
2021-07-20,07:00:00,21.02762,V ugm-3
2021-07-20,08:00:00,24.26795,V ugm-3
2021-07-20,09:00:00,28.31372,V ugm-3
2021-07-20,10:00:00,33.95408,V ugm-3
2021-07-20,11:00:00,24.05784,V ugm-3
2021-07-20,12:00:00,12.33556,V ugm-3
2021-07-20,13:00:00,11.94665,V ugm-3
2021-07-20,14:00:00,No data,V ugm-3
2021-07-20,15:00:00,20.4496,V ugm-3
2021-07-20,16:00:00,14.18443,V ugm-3
2021-07-20,17:00:00,15.26815,V ugm-3
2021-07-20,18:00:00,13.15095,V ugm-3
2021-07-20,19:00:00,9.10722,V ugm-3
2021-07-20,20:00:00,11.964,V ugm-3
2021-07-20,21:00:00,9.64823,V ugm-3
2021-07-20,22:00:00,7.58229,V ugm-3
2021-07-20,23:00:00,6.30571,V ugm-3
2021-07-20,24:00:00,7.48798,V ugm-3
2021-07-21,01:00:00,7.41544,V ugm-3
2021-07-21,02:00:00,5.1201,V ugm-3
2021-07-21,03:00:00,5.27089,V ugm-3
2021-07-21,04:00:00,5.46407,V ugm-3
2021-07-21,05:00:00,6.647,V ugm-3
2021-07-21,06:00:00,9.30628,V ugm-3
2021-07-21,07:00:00,14.06122,V ugm-3
2021-07-21,08:00:00,19.15209,V ugm-3
2021-07-21,09:00:00,15.99793,V ugm-3
2021-07-21,10:00:00,17.05524,V ugm-3
2021-07-21,11:00:00,26.41715,V ugm-3
2021-07-21,12:00:00,22.1687,V ugm-3
2021-07-21,13:00:00,26.87291,V ugm-3
2021-07-21,14:00:00,32.32813,V ugm-3
2021-07-21,15:00:00,26.38384,V ugm-3
2021-07-21,16:00:00,24.51439,V ugm-3
2021-07-21,17:00:00,24.97629,V ugm-3
2021-07-21,18:00:00,16.46867,V ugm-3
2021-07-21,19:00:00,18.86232,V ugm-3
2021-07-21,20:00:00,18.30876,V ugm-3
2021-07-21,21:00:00,31.3784,V ugm-3
2021-07-21,22:00:00,30.85936,V ugm-3
2021-07-21,23:00:00,42.86864,V ugm-3
2021-07-21,24:00:00,30.72149,V ugm-3
2021-07-22,01:00:00,18.63519,V ugm-3
2021-07-22,02:00:00,12.5327,V ugm-3
2021-07-22,03:00:00,9.44873,V ugm-3
2021-07-22,04:00:00,8.26902,V ugm-3
2021-07-22,05:00:00,11.86221,V ugm-3
2021-07-22,06:00:00,15.66139,V ugm-3
2021-07-22,07:00:00,19.77198,V ugm-3
2021-07-22,08:00:00,22.75988,V ugm-3
2021-07-22,09:00:00,17.27138,V ugm-3
2021-07-22,10:00:00,17.8127,V ugm-3
2021-07-22,11:00:00,15.48473,V ugm-3
2021-07-22,12:00:00,10.4534,V ugm-3
2021-07-22,13:00:00,11.49839,V ugm-3
2021-07-22,14:00:00,10.75996,V ugm-3
2021-07-22,15:00:00,15.44521,V ugm-3
2021-07-22,16:00:00,10.00485,V ugm-3
2021-07-22,17:00:00,10.78684,V ugm-3
2021-07-22,18:00:00,13.45552,V ugm-3
2021-07-22,19:00:00,9.06043,V ugm-3
2021-07-22,20:00:00,10.24176,V ugm-3
2021-07-22,21:00:00,10.58381,V ugm-3
2021-07-22,22:00:00,8.12489,V ugm-3
2021-07-22,23:00:00,8.38708,V ugm-3
2021-07-22,24:00:00,5.66381,V ugm-3
2021-07-23,01:00:00,3.73992,V ugm-3
2021-07-23,02:00:00,6.43065,V ugm-3
2021-07-23,03:00:00,6.3002,V ugm-3
2021-07-23,04:00:00,5.8088,V ugm-3
2021-07-23,05:00:00,4.82415,V ugm-3
2021-07-23,06:00:00,6.74634,V ugm-3
2021-07-23,07:00:00,9.01252,V ugm-3
2021-07-23,08:00:00,15.63585,V ugm-3
2021-07-23,09:00:00,14.68462,V ugm-3
2021-07-23,10:00:00,13.15959,V ugm-3
2021-07-23,11:00:00,11.87527,V ugm-3
2021-07-23,12:00:00,14.19903,V ugm-3
2021-07-23,13:00:00,12.82976,V ugm-3
2021-07-23,14:00:00,11.30473,V ugm-3
2021-07-23,15:00:00,8.58032,V ugm-3
2021-07-23,16:00:00,11.19446,V ugm-3
2021-07-23,17:00:00,12.26778,V ugm-3
2021-07-23,18:00:00,13.69113,V ugm-3
2021-07-23,19:00:00,10.9361,V ugm-3
2021-07-23,20:00:00,7.92899,V ugm-3
2021-07-23,21:00:00,7.92713,V ugm-3
2021-07-23,22:00:00,12.60667,V ugm-3
2021-07-23,23:00:00,19.84556,V ugm-3
2021-07-23,24:00:00,21.42119,V ugm-3
2021-07-24,01:00:00,14.89625,V ugm-3
2021-07-24,02:00:00,4.2017,V ugm-3
2021-07-24,03:00:00,9.69692,V ugm-3
2021-07-24,04:00:00,5.7099,V ugm-3
2021-07-24,05:00:00,4.28228,V ugm-3
2021-07-24,06:00:00,4.82591,V ugm-3
2021-07-24,07:00:00,4.82513,V ugm-3
2021-07-24,08:00:00,6.12292,V ugm-3
2021-07-24,09:00:00,7.59134,V ugm-3
2021-07-24,10:00:00,7.75774,V ugm-3
2021-07-24,11:00:00,8.33806,V ugm-3
2021-07-24,12:00:00,6.06609,V ugm-3
2021-07-24,13:00:00,6.65678,V ugm-3
2021-07-24,14:00:00,6.94675,V ugm-3
2021-07-24,15:00:00,5.91221,V ugm-3
2021-07-24,16:00:00,6.70012,V ugm-3
2021-07-24,17:00:00,6.30587,V ugm-3
2021-07-24,18:00:00,7.09163,V ugm-3
2021-07-24,19:00:00,7.38786,V ugm-3
2021-07-24,20:00:00,6.69621,V ugm-3
2021-07-24,21:00:00,6.10395,V ugm-3
2021-07-24,22:00:00,4.57968,V ugm-3
2021-07-24,23:00:00,7.74073,V ugm-3
2021-07-24,24:00:00,13.48986,V ugm-3
2021-07-25,01:00:00,11.87904,V ugm-3
2021-07-25,02:00:00,4.53761,V ugm-3
2021-07-25,03:00:00,4.62623,V ugm-3
2021-07-25,04:00:00,5.56179,V ugm-3
2021-07-25,05:00:00,3.64289,V ugm-3
2021-07-25,06:00:00,6.00687,V ugm-3
2021-07-25,07:00:00,7.63133,V ugm-3
2021-07-25,08:00:00,8.22912,V ugm-3
2021-07-25,09:00:00,6.07831,V ugm-3
2021-07-25,10:00:00,12.16171,V ugm-3
2021-07-25,11:00:00,7.04546,V ugm-3
2021-07-25,12:00:00,7.49022,V ugm-3
2021-07-25,13:00:00,6.05958,V ugm-3
2021-07-25,14:00:00,8.57467,V ugm-3
2021-07-25,15:00:00,6.85181,V ugm-3
2021-07-25,16:00:00,7.59197,V ugm-3
2021-07-25,17:00:00,6.60386,V ugm-3
2021-07-25,18:00:00,7.00228,V ugm-3
2021-07-25,19:00:00,5.41639,V ugm-3
2021-07-25,20:00:00,7.33641,V ugm-3
2021-07-25,21:00:00,8.27023,V ugm-3
2021-07-25,22:00:00,14.1725,V ugm-3
2021-07-25,23:00:00,27.13435,V ugm-3
2021-07-25,24:00:00,24.51306,V ugm-3
2021-07-26,01:00:00,18.56928,V ugm-3
2021-07-26,02:00:00,17.05869,V ugm-3
2021-07-26,03:00:00,18.35459,V ugm-3
2021-07-26,04:00:00,18.65093,V ugm-3
2021-07-26,05:00:00,18.25997,V ugm-3
2021-07-26,06:00:00,23.086,V ugm-3
2021-07-26,07:00:00,37.02976,V ugm-3
2021-07-26,08:00:00,37.27286,V ugm-3
2021-07-26,09:00:00,31.40351,V ugm-3
2021-07-26,10:00:00,11.4867,V ugm-3
2021-07-26,11:00:00,12.72098,V ugm-3
2021-07-26,12:00:00,11.29037,V ugm-3
2021-07-26,13:00:00,10.15523,V ugm-3
2021-07-26,14:00:00,8.72375,V ugm-3
2021-07-26,15:00:00,9.21703,V ugm-3
2021-07-26,16:00:00,7.9847,V ugm-3
2021-07-26,17:00:00,8.03158,V ugm-3
2021-07-26,18:00:00,4.82835,V ugm-3
2021-07-26,19:00:00,6.75285,V ugm-3
2021-07-26,20:00:00,10.04937,V ugm-3
2021-07-26,21:00:00,5.02249,V ugm-3
2021-07-26,22:00:00,5.41626,V ugm-3
2021-07-26,23:00:00,5.02273,V ugm-3
2021-07-26,24:00:00,2.21534,V ugm-3
2021-07-27,01:00:00,3.60966,V ugm-3
2021-07-27,02:00:00,3.73974,V ugm-3
2021-07-27,03:00:00,4.47825,V ugm-3
2021-07-27,04:00:00,3.15051,V ugm-3
2021-07-27,05:00:00,7.82592,V ugm-3
2021-07-27,06:00:00,13.34854,V ugm-3
2021-07-27,07:00:00,11.82296,V ugm-3
2021-07-27,08:00:00,19.79606,V ugm-3
2021-07-27,09:00:00,21.43582,V ugm-3
2021-07-27,10:00:00,19.80254,V ugm-3
2021-07-27,11:00:00,21.29196,V ugm-3
2021-07-27,12:00:00,18.97349,V ugm-3
2021-07-27,13:00:00,25.34835,V ugm-3
2021-07-27,14:00:00,22.3157,V ugm-3
2021-07-27,15:00:00,21.00032,V ugm-3
2021-07-27,16:00:00,18.8165,V ugm-3
2021-07-27,17:00:00,13.20357,V ugm-3
2021-07-27,18:00:00,8.07646,V ugm-3
2021-07-27,19:00:00,10.73459,V ugm-3
2021-07-27,20:00:00,13.19462,V ugm-3
2021-07-27,21:00:00,17.03416,V ugm-3
2021-07-27,22:00:00,21.26656,V ugm-3
2021-07-27,23:00:00,20.08149,V ugm-3
2021-07-27,24:00:00,8.56245,V ugm-3
2021-07-28,01:00:00,7.41444,V ugm-3
2021-07-28,02:00:00,3.9368,V ugm-3
2021-07-28,03:00:00,3.54333,V ugm-3
2021-07-28,04:00:00,3.00272,V ugm-3
2021-07-28,05:00:00,4.23313,V ugm-3
2021-07-28,06:00:00,7.23615,V ugm-3
2021-07-28,07:00:00,10.38585,V ugm-3
2021-07-28,08:00:00,13.43865,V ugm-3
2021-07-28,09:00:00,9.94565,V ugm-3
2021-07-28,10:00:00,11.37315,V ugm-3
2021-07-28,11:00:00,12.1635,V ugm-3
2021-07-28,12:00:00,11.57273,V ugm-3
2021-07-28,13:00:00,9.94724,V ugm-3
2021-07-28,14:00:00,10.68398,V ugm-3
2021-07-28,15:00:00,14.2352,V ugm-3
2021-07-28,16:00:00,18.31467,V ugm-3
2021-07-28,17:00:00,13.34694,V ugm-3
2021-07-28,18:00:00,9.45265,V ugm-3
2021-07-28,19:00:00,6.39965,V ugm-3
2021-07-28,20:00:00,5.56321,V ugm-3
2021-07-28,21:00:00,5.51376,V ugm-3
2021-07-28,22:00:00,9.50049,V ugm-3
2021-07-28,23:00:00,6.15369,V ugm-3
2021-07-28,24:00:00,4.33134,V ugm-3
2021-07-29,01:00:00,3.9363,V ugm-3
2021-07-29,02:00:00,6.56041,V ugm-3
2021-07-29,03:00:00,10.43084,V ugm-3
2021-07-29,04:00:00,8.46285,V ugm-3
2021-07-29,05:00:00,10.13576,V ugm-3
2021-07-29,06:00:00,16.18827,V ugm-3
2021-07-29,07:00:00,20.32344,V ugm-3
2021-07-29,08:00:00,24.21178,V ugm-3
2021-07-29,09:00:00,16.14248,V ugm-3
2021-07-29,10:00:00,14.41915,V ugm-3
2021-07-29,11:00:00,12.84563,V ugm-3
2021-07-29,12:00:00,12.69587,V ugm-3
2021-07-29,13:00:00,19.2421,V ugm-3
2021-07-29,14:00:00,15.74742,V ugm-3
2021-07-29,15:00:00,13.28673,V ugm-3
2021-07-29,16:00:00,15.30396,V ugm-3
2021-07-29,17:00:00,11.85874,V ugm-3
2021-07-29,18:00:00,14.22059,V ugm-3
2021-07-29,19:00:00,10.18564,V ugm-3
2021-07-29,20:00:00,12.13714,V ugm-3
2021-07-29,21:00:00,10.0873,V ugm-3
2021-07-29,22:00:00,8.02047,V ugm-3
2021-07-29,23:00:00,5.51096,V ugm-3
2021-07-29,24:00:00,6.00292,V ugm-3
2021-07-30,01:00:00,8.26491,V ugm-3
2021-07-30,02:00:00,15.02216,V ugm-3
2021-07-30,03:00:00,8.90449,V ugm-3
2021-07-30,04:00:00,4.47671,V ugm-3
2021-07-30,05:00:00,14.21784,V ugm-3
2021-07-30,06:00:00,9.10086,V ugm-3
2021-07-30,07:00:00,13.03579,V ugm-3
2021-07-30,08:00:00,27.34329,V ugm-3
2021-07-30,09:00:00,34.28048,V ugm-3
2021-07-30,10:00:00,18.09997,V ugm-3
2021-07-30,11:00:00,14.90244,V ugm-3
2021-07-30,12:00:00,12.98166,V ugm-3
2021-07-30,13:00:00,14.01511,V ugm-3
2021-07-30,14:00:00,7.87076,V ugm-3
2021-07-30,15:00:00,17.26179,V ugm-3
2021-07-30,16:00:00,20.35753,V ugm-3
2021-07-30,17:00:00,14.50859,V ugm-3
2021-07-30,18:00:00,13.91986,V ugm-3
2021-07-30,19:00:00,13.37919,V ugm-3
2021-07-30,20:00:00,15.98549,V ugm-3
2021-07-30,21:00:00,17.95387,V ugm-3
2021-07-30,22:00:00,23.70895,V ugm-3
2021-07-30,23:00:00,16.33202,V ugm-3
2021-07-30,24:00:00,11.70764,V ugm-3
2021-07-31,01:00:00,9.18088,V ugm-3
2021-07-31,02:00:00,16.06986,V ugm-3
2021-07-31,03:00:00,10.33044,V ugm-3
2021-07-31,04:00:00,3.63966,V ugm-3
2021-07-31,05:00:00,6.88647,V ugm-3
2021-07-31,06:00:00,10.03327,V ugm-3
2021-07-31,07:00:00,12.2932,V ugm-3
2021-07-31,08:00:00,19.76362,V ugm-3
2021-07-31,09:00:00,16.66793,V ugm-3
2021-07-31,10:00:00,13.22012,V ugm-3
2021-07-31,11:00:00,19.17509,V ugm-3
2021-07-31,12:00:00,15.81844,V ugm-3
2021-07-31,13:00:00,15.82154,V ugm-3
2021-07-31,14:00:00,11.59823,V ugm-3
2021-07-31,15:00:00,10.51969,V ugm-3
2021-07-31,16:00:00,13.27186,V ugm-3
2021-07-31,17:00:00,10.56796,V ugm-3
2021-07-31,18:00:00,11.45571,V ugm-3
2021-07-31,19:00:00,8.01408,V ugm-3
2021-07-31,20:00:00,14.8977,V ugm-3
2021-07-31,21:00:00,15.88885,V ugm-3
2021-07-31,22:00:00,14.21627,V ugm-3
2021-07-31,23:00:00,11.95412,V ugm-3
