Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Kerbside",
Latitude,,55.858940,,
Longitude,,-4.259122,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2023-04-25,08:00:00,69.15387,V ugm-3
2023-04-25,09:00:00,73.45213,V ugm-3
2023-04-25,10:00:00,59.77656,V ugm-3
2023-04-25,11:00:00,51.50102,V ugm-3
2023-04-25,12:00:00,46.75778,V ugm-3
2023-04-25,13:00:00,37.57213,V ugm-3
2023-04-25,14:00:00,34.92315,V ugm-3
2023-04-25,15:00:00,51.16131,V ugm-3
2023-04-25,16:00:00,68.12296,V ugm-3
2023-04-25,17:00:00,62.62579,V ugm-3
2023-04-25,18:00:00,41.47998,V ugm-3
2023-04-25,19:00:00,30.34118,V ugm-3
2023-04-25,20:00:00,39.62345,V ugm-3
2023-04-25,21:00:00,43.03691,V ugm-3
2023-04-25,22:00:00,51.95931,V ugm-3
2023-04-25,23:00:00,55.02231,V ugm-3
2023-04-25,24:00:00,38.93421,V ugm-3
2023-04-26,01:00:00,28.11634,V ugm-3
2023-04-26,02:00:00,28.43618,V ugm-3
2023-04-26,03:00:00,27.59866,V ugm-3
2023-04-26,04:00:00,43.68345,V ugm-3
2023-04-26,05:00:00,37.42127,V ugm-3
2023-04-26,06:00:00,58.61899,V ugm-3
2023-04-26,07:00:00,63.35514,V ugm-3
2023-04-26,08:00:00,63.18988,V ugm-3
2023-04-26,09:00:00,70.24795,V ugm-3
2023-04-26,10:00:00,59.52118,V ugm-3
2023-04-26,11:00:00,49.31785,V ugm-3
2023-04-26,12:00:00,68.02423,V ugm-3
2023-04-26,13:00:00,41.74149,V ugm-3
2023-04-26,14:00:00,40.94567,V ugm-3
2023-04-26,15:00:00,53.99338,V ugm-3
2023-04-26,16:00:00,43.61434,V ugm-3
2023-04-26,17:00:00,42.82197,V ugm-3
2023-04-26,18:00:00,60.4244,V ugm-3
2023-04-26,19:00:00,59.70144,V ugm-3
2023-04-26,20:00:00,79.97759,V ugm-3
2023-04-26,21:00:00,69.97322,V ugm-3
2023-04-26,22:00:00,89.96281,V ugm-3
2023-04-26,23:00:00,96.60707,V ugm-3
2023-04-26,24:00:00,69.21618,V ugm-3
2023-04-27,01:00:00,36.93195,V ugm-3
2023-04-27,02:00:00,29.60865,V ugm-3
2023-04-27,03:00:00,24.11713,V ugm-3
2023-04-27,04:00:00,23.96894,V ugm-3
2023-04-27,05:00:00,45.65469,V ugm-3
2023-04-27,06:00:00,63.72197,V ugm-3
2023-04-27,07:00:00,75.77358,V ugm-3
2023-04-27,08:00:00,78.71115,V ugm-3
2023-04-27,09:00:00,59.1727,V ugm-3
2023-04-27,10:00:00,57.54369,V ugm-3
2023-04-27,11:00:00,76.285,V ugm-3
2023-04-27,12:00:00,71.18828,V ugm-3
2023-04-27,13:00:00,95.603,V ugm-3
2023-04-27,14:00:00,90.71147,V ugm-3
2023-04-27,15:00:00,97.34461,V ugm-3
2023-04-27,16:00:00,95.2917,V ugm-3
2023-04-27,17:00:00,74.15399,V ugm-3
2023-04-27,18:00:00,121.45647,V ugm-3
2023-04-27,19:00:00,94.76408,V ugm-3
2023-04-27,20:00:00,77.24322,V ugm-3
2023-04-27,21:00:00,91.35044,V ugm-3
2023-04-27,22:00:00,67.86248,V ugm-3
2023-04-27,23:00:00,101.77198,V ugm-3
2023-04-27,24:00:00,69.46618,V ugm-3
2023-04-28,01:00:00,36.65114,V ugm-3
2023-04-28,02:00:00,33.8831,V ugm-3
2023-04-28,03:00:00,35.71193,V ugm-3
2023-04-28,04:00:00,34.45015,V ugm-3
2023-04-28,05:00:00,36.4073,V ugm-3
2023-04-28,06:00:00,57.89753,V ugm-3
2023-04-28,07:00:00,82.88318,V ugm-3
2023-04-28,08:00:00,69.65395,V ugm-3
2023-04-28,09:00:00,90.41927,V ugm-3
2023-04-28,10:00:00,83.13348,V ugm-3
2023-04-28,11:00:00,72.92161,V ugm-3
2023-04-28,12:00:00,90.81671,V ugm-3
2023-04-28,13:00:00,57.71887,V ugm-3
2023-04-28,14:00:00,60.46036,V ugm-3
2023-04-28,15:00:00,69.80358,V ugm-3
2023-04-28,16:00:00,35.7088,V ugm-3
2023-04-28,17:00:00,59.56784,V ugm-3
2023-04-28,18:00:00,69.80296,V ugm-3
2023-04-28,19:00:00,53.75837,V ugm-3
2023-04-28,20:00:00,37.48669,V ugm-3
2023-04-28,21:00:00,41.24027,V ugm-3
2023-04-28,22:00:00,45.48043,V ugm-3
2023-04-28,23:00:00,63.80387,V ugm-3
2023-04-28,24:00:00,66.79663,V ugm-3
2023-04-29,01:00:00,57.96374,V ugm-3
2023-04-29,02:00:00,45.77594,V ugm-3
2023-04-29,03:00:00,41.96631,V ugm-3
2023-04-29,04:00:00,27.41715,V ugm-3
2023-04-29,05:00:00,37.75091,V ugm-3
2023-04-29,06:00:00,39.6909,V ugm-3
2023-04-29,07:00:00,53.1715,V ugm-3
2023-04-29,08:00:00,53.65436,V ugm-3
2023-04-29,09:00:00,58.41527,V ugm-3
2023-04-29,10:00:00,54.48688,V ugm-3
2023-04-29,11:00:00,65.37913,V ugm-3
2023-04-29,12:00:00,63.80018,V ugm-3
2023-04-29,13:00:00,54.79001,V ugm-3
2023-04-29,14:00:00,75.58031,V ugm-3
2023-04-29,15:00:00,72.20724,V ugm-3
2023-04-29,16:00:00,90.58481,V ugm-3
2023-04-29,17:00:00,76.86976,V ugm-3
2023-04-29,18:00:00,84.69396,V ugm-3
2023-04-29,19:00:00,92.94595,V ugm-3
2023-04-29,20:00:00,83.63584,V ugm-3
2023-04-29,21:00:00,70.14637,V ugm-3
2023-04-29,22:00:00,63.4825,V ugm-3
2023-04-29,23:00:00,70.97003,V ugm-3
2023-04-29,24:00:00,48.79632,V ugm-3
2023-04-30,01:00:00,52.22958,V ugm-3
2023-04-30,02:00:00,53.42156,V ugm-3
2023-04-30,03:00:00,45.07449,V ugm-3
2023-04-30,04:00:00,35.63794,V ugm-3
2023-04-30,05:00:00,20.59135,V ugm-3
2023-04-30,06:00:00,23.88237,V ugm-3
2023-04-30,07:00:00,22.61461,V ugm-3
2023-04-30,08:00:00,38.30335,V ugm-3
2023-04-30,09:00:00,56.95931,V ugm-3
2023-04-30,10:00:00,46.73766,V ugm-3
2023-04-30,11:00:00,58.05037,V ugm-3
2023-04-30,12:00:00,51.23434,V ugm-3
2023-04-30,13:00:00,49.39511,V ugm-3
2023-04-30,14:00:00,48.6221,V ugm-3
2023-04-30,15:00:00,37.30685,V ugm-3
2023-04-30,16:00:00,37.91493,V ugm-3
2023-04-30,17:00:00,41.25084,V ugm-3
2023-04-30,18:00:00,36.33836,V ugm-3
2023-04-30,19:00:00,35.83438,V ugm-3
2023-04-30,20:00:00,27.84801,V ugm-3
2023-04-30,21:00:00,39.6679,V ugm-3
2023-04-30,22:00:00,40.37372,V ugm-3
2023-04-30,23:00:00,42.68256,V ugm-3
2023-04-30,24:00:00,34.36286,V ugm-3
2023-05-01,01:00:00,29.4929,V ugm-3
2023-05-01,02:00:00,18.43194,V ugm-3
2023-05-01,03:00:00,16.3688,V ugm-3
2023-05-01,04:00:00,13.73138,V ugm-3
2023-05-01,05:00:00,16.89,V ugm-3
2023-05-01,06:00:00,21.69682,V ugm-3
2023-05-01,07:00:00,32.0056,V ugm-3
2023-05-01,08:00:00,26.07661,V ugm-3
2023-05-01,09:00:00,30.79052,V ugm-3
2023-05-01,10:00:00,35.33145,V ugm-3
2023-05-01,11:00:00,25.44905,V ugm-3
2023-05-01,12:00:00,28.07013,V ugm-3
2023-05-01,13:00:00,20.86135,V ugm-3
2023-05-01,14:00:00,23.80983,V ugm-3
2023-05-01,15:00:00,32.87951,V ugm-3
2023-05-01,16:00:00,39.77883,V ugm-3
2023-05-01,17:00:00,45.38748,V ugm-3
2023-05-01,18:00:00,44.91881,V ugm-3
2023-05-01,19:00:00,47.07475,V ugm-3
2023-05-01,20:00:00,59.24251,V ugm-3
2023-05-01,21:00:00,55.43646,V ugm-3
2023-05-01,22:00:00,56.46349,V ugm-3
2023-05-01,23:00:00,55.8984,V ugm-3
2023-05-01,24:00:00,30.65245,V ugm-3
2023-05-02,01:00:00,16.79616,V ugm-3
2023-05-02,02:00:00,11.99659,V ugm-3
2023-05-02,03:00:00,17.99875,V ugm-3
2023-05-02,04:00:00,14.10056,V ugm-3
2023-05-02,05:00:00,41.97001,V ugm-3
2023-05-02,06:00:00,62.34835,V ugm-3
2023-05-02,07:00:00,84.87453,V ugm-3
2023-05-02,08:00:00,68.50106,V ugm-3
2023-05-02,09:00:00,74.48164,V ugm-3
2023-05-02,10:00:00,62.36642,V ugm-3
2023-05-02,11:00:00,82.52299,V ugm-3
2023-05-02,12:00:00,75.9912,V ugm-3
2023-05-02,13:00:00,61.61825,V ugm-3
2023-05-02,14:00:00,59.69414,V ugm-3
2023-05-02,15:00:00,57.74875,V ugm-3
2023-05-02,16:00:00,71.55083,V ugm-3
2023-05-02,17:00:00,81.12078,V ugm-3
2023-05-02,18:00:00,82.1281,V ugm-3
2023-05-02,19:00:00,74.65635,V ugm-3
2023-05-02,20:00:00,68.14649,V ugm-3
2023-05-02,21:00:00,61.18435,V ugm-3
2023-05-02,22:00:00,79.54577,V ugm-3
2023-05-02,23:00:00,51.33204,V ugm-3
2023-05-02,24:00:00,45.87207,V ugm-3
2023-05-03,01:00:00,24.42414,V ugm-3
2023-05-03,02:00:00,22.1219,V ugm-3
2023-05-03,03:00:00,23.62692,V ugm-3
2023-05-03,04:00:00,25.64586,V ugm-3
2023-05-03,05:00:00,35.27968,V ugm-3
2023-05-03,06:00:00,49.43697,V ugm-3
2023-05-03,07:00:00,69.73324,V ugm-3
2023-05-03,08:00:00,47.85534,V ugm-3
2023-05-03,09:00:00,81.25755,V ugm-3
2023-05-03,10:00:00,62.97095,V ugm-3
2023-05-03,11:00:00,69.40822,V ugm-3
2023-05-03,12:00:00,62.08531,V ugm-3
2023-05-03,13:00:00,67.94784,V ugm-3
2023-05-03,14:00:00,79.00116,V ugm-3
2023-05-03,15:00:00,No data,V ugm-3
2023-05-03,16:00:00,64.93896,V ugm-3
2023-05-03,17:00:00,63.89601,V ugm-3
2023-05-03,18:00:00,75.14877,V ugm-3
2023-05-03,19:00:00,68.85773,V ugm-3
2023-05-03,20:00:00,48.64355,V ugm-3
2023-05-03,21:00:00,65.53274,V ugm-3
2023-05-03,22:00:00,54.34593,V ugm-3
2023-05-03,23:00:00,70.09896,V ugm-3
2023-05-03,24:00:00,51.83064,V ugm-3
2023-05-04,01:00:00,25.72512,V ugm-3
2023-05-04,02:00:00,21.04094,V ugm-3
2023-05-04,03:00:00,20.14537,V ugm-3
2023-05-04,04:00:00,17.93564,V ugm-3
2023-05-04,05:00:00,28.6552,V ugm-3
2023-05-04,06:00:00,41.84392,V ugm-3
2023-05-04,07:00:00,55.19124,V ugm-3
2023-05-04,08:00:00,36.14751,V ugm-3
2023-05-04,09:00:00,30.25674,V ugm-3
2023-05-04,10:00:00,39.91204,V ugm-3
2023-05-04,11:00:00,34.37773,V ugm-3
2023-05-04,12:00:00,37.20015,V ugm-3
2023-05-04,13:00:00,30.66639,V ugm-3
2023-05-04,14:00:00,33.08174,V ugm-3
2023-05-04,15:00:00,22.74638,V ugm-3
2023-05-04,16:00:00,31.23944,V ugm-3
2023-05-04,17:00:00,59.43438,V ugm-3
2023-05-04,18:00:00,30.44564,V ugm-3
2023-05-04,19:00:00,55.59642,V ugm-3
2023-05-04,20:00:00,48.07863,V ugm-3
2023-05-04,21:00:00,36.09529,V ugm-3
2023-05-04,22:00:00,45.9965,V ugm-3
2023-05-04,23:00:00,52.83198,V ugm-3
2023-05-04,24:00:00,36.73378,V ugm-3
2023-05-05,01:00:00,34.52895,V ugm-3
2023-05-05,02:00:00,14.91634,V ugm-3
2023-05-05,03:00:00,13.13699,V ugm-3
2023-05-05,04:00:00,12.72834,V ugm-3
2023-05-05,05:00:00,30.02964,V ugm-3
2023-05-05,06:00:00,47.18938,V ugm-3
2023-05-05,07:00:00,59.91773,V ugm-3
2023-05-05,08:00:00,65.77492,V ugm-3
2023-05-05,09:00:00,60.96689,V ugm-3
2023-05-05,10:00:00,67.31536,V ugm-3
2023-05-05,11:00:00,57.14813,V ugm-3
2023-05-05,12:00:00,71.82173,V ugm-3
2023-05-05,13:00:00,72.2118,V ugm-3
2023-05-05,14:00:00,58.2082,V ugm-3
2023-05-05,15:00:00,46.05536,V ugm-3
2023-05-05,16:00:00,62.72896,V ugm-3
2023-05-05,17:00:00,90.21894,V ugm-3
2023-05-05,18:00:00,65.99111,V ugm-3
2023-05-05,19:00:00,87.73344,V ugm-3
2023-05-05,20:00:00,91.65595,V ugm-3
2023-05-05,21:00:00,68.58904,V ugm-3
2023-05-05,22:00:00,58.19314,V ugm-3
2023-05-05,23:00:00,58.05959,V ugm-3
2023-05-05,24:00:00,53.19743,V ugm-3
2023-05-06,01:00:00,37.24795,V ugm-3
2023-05-06,02:00:00,31.02786,V ugm-3
2023-05-06,03:00:00,36.07715,V ugm-3
2023-05-06,04:00:00,23.40742,V ugm-3
2023-05-06,05:00:00,30.27883,V ugm-3
2023-05-06,06:00:00,28.87763,V ugm-3
2023-05-06,07:00:00,49.89699,V ugm-3
2023-05-06,08:00:00,58.40224,V ugm-3
2023-05-06,09:00:00,49.43332,V ugm-3
2023-05-06,10:00:00,66.51576,V ugm-3
2023-05-06,11:00:00,46.10391,V ugm-3
2023-05-06,12:00:00,49.53739,V ugm-3
2023-05-06,13:00:00,69.6765,V ugm-3
2023-05-06,14:00:00,65.14191,V ugm-3
