Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Byres Road",,,
Latitude,,55.874167,,,,
Longitude,,-4.294722,,,,
Site Type,,Urban Traffic,,,,
Zone,,Central Scotland,,,,
Agglomeration,,Glasgow Urban Area,,,,
Local Authority,,"Glasgow",,,,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2021-12-10,08:00:00,5.608,V ugm-3 (FIDAS),2.311,V ugm-3 (Ref.eq)
2021-12-10,09:00:00,10.809,V ugm-3 (FIDAS),4.102,V ugm-3 (Ref.eq)
2021-12-10,10:00:00,13.078,V ugm-3 (FIDAS),4.858,V ugm-3 (Ref.eq)
2021-12-10,11:00:00,10.928,V ugm-3 (FIDAS),4.464,V ugm-3 (Ref.eq)
2021-12-10,12:00:00,10.909,V ugm-3 (FIDAS),3.879,V ugm-3 (Ref.eq)
2021-12-10,13:00:00,6.226,V ugm-3 (FIDAS),2.567,V ugm-3 (Ref.eq)
2021-12-10,14:00:00,8.51,V ugm-3 (FIDAS),3.432,V ugm-3 (Ref.eq)
2021-12-10,15:00:00,6.842,V ugm-3 (FIDAS),3.696,V ugm-3 (Ref.eq)
2021-12-10,16:00:00,8.429,V ugm-3 (FIDAS),3.68,V ugm-3 (Ref.eq)
2021-12-10,17:00:00,8.249,V ugm-3 (FIDAS),4.352,V ugm-3 (Ref.eq)
2021-12-10,18:00:00,14.368,V ugm-3 (FIDAS),10.25,V ugm-3 (Ref.eq)
2021-12-10,19:00:00,12.578,V ugm-3 (FIDAS),6.944,V ugm-3 (Ref.eq)
2021-12-10,20:00:00,12.3,V ugm-3 (FIDAS),7.698,V ugm-3 (Ref.eq)
2021-12-10,21:00:00,12.608,V ugm-3 (FIDAS),8.537,V ugm-3 (Ref.eq)
2021-12-10,22:00:00,19.61,V ugm-3 (FIDAS),15.002,V ugm-3 (Ref.eq)
2021-12-10,23:00:00,18.608,V ugm-3 (FIDAS),14.91,V ugm-3 (Ref.eq)
2021-12-10,24:00:00,24.768,V ugm-3 (FIDAS),19.783,V ugm-3 (Ref.eq)
2021-12-11,01:00:00,21.163,V ugm-3 (FIDAS),16.995,V ugm-3 (Ref.eq)
2021-12-11,02:00:00,18.778,V ugm-3 (FIDAS),14.901,V ugm-3 (Ref.eq)
2021-12-11,03:00:00,18.92,V ugm-3 (FIDAS),13.552,V ugm-3 (Ref.eq)
2021-12-11,04:00:00,16.145,V ugm-3 (FIDAS),11.087,V ugm-3 (Ref.eq)
2021-12-11,05:00:00,13.875,V ugm-3 (FIDAS),9.583,V ugm-3 (Ref.eq)
2021-12-11,06:00:00,11.778,V ugm-3 (FIDAS),8.43,V ugm-3 (Ref.eq)
2021-12-11,07:00:00,11.548,V ugm-3 (FIDAS),8,V ugm-3 (Ref.eq)
2021-12-11,08:00:00,13.375,V ugm-3 (FIDAS),8.533,V ugm-3 (Ref.eq)
2021-12-11,09:00:00,14.975,V ugm-3 (FIDAS),9.342,V ugm-3 (Ref.eq)
2021-12-11,10:00:00,16.848,V ugm-3 (FIDAS),7.64,V ugm-3 (Ref.eq)
2021-12-11,11:00:00,18.003,V ugm-3 (FIDAS),8.426,V ugm-3 (Ref.eq)
2021-12-11,12:00:00,14.833,V ugm-3 (FIDAS),8.197,V ugm-3 (Ref.eq)
2021-12-11,13:00:00,11.598,V ugm-3 (FIDAS),7.712,V ugm-3 (Ref.eq)
2021-12-11,14:00:00,11.095,V ugm-3 (FIDAS),8.685,V ugm-3 (Ref.eq)
2021-12-11,15:00:00,14.094,V ugm-3 (FIDAS),11.023,V ugm-3 (Ref.eq)
2021-12-11,16:00:00,5.917,V ugm-3 (FIDAS),4.046,V ugm-3 (Ref.eq)
2021-12-11,17:00:00,6.63,V ugm-3 (FIDAS),4.698,V ugm-3 (Ref.eq)
2021-12-11,18:00:00,6.749,V ugm-3 (FIDAS),4.793,V ugm-3 (Ref.eq)
2021-12-11,19:00:00,4.065,V ugm-3 (FIDAS),2.681,V ugm-3 (Ref.eq)
2021-12-11,20:00:00,10.985,V ugm-3 (FIDAS),5.93,V ugm-3 (Ref.eq)
2021-12-11,21:00:00,15.723,V ugm-3 (FIDAS),8.368,V ugm-3 (Ref.eq)
2021-12-11,22:00:00,19.8,V ugm-3 (FIDAS),10.495,V ugm-3 (Ref.eq)
2021-12-11,23:00:00,19.863,V ugm-3 (FIDAS),10.458,V ugm-3 (Ref.eq)
2021-12-11,24:00:00,18.125,V ugm-3 (FIDAS),9.719,V ugm-3 (Ref.eq)
2021-12-12,01:00:00,18.08,V ugm-3 (FIDAS),9.207,V ugm-3 (Ref.eq)
2021-12-12,02:00:00,15.515,V ugm-3 (FIDAS),8.157,V ugm-3 (Ref.eq)
2021-12-12,03:00:00,10.955,V ugm-3 (FIDAS),6.017,V ugm-3 (Ref.eq)
2021-12-12,04:00:00,11.543,V ugm-3 (FIDAS),6.674,V ugm-3 (Ref.eq)
2021-12-12,05:00:00,10.88,V ugm-3 (FIDAS),5.993,V ugm-3 (Ref.eq)
2021-12-12,06:00:00,11.685,V ugm-3 (FIDAS),6.218,V ugm-3 (Ref.eq)
2021-12-12,07:00:00,15.94,V ugm-3 (FIDAS),8.271,V ugm-3 (Ref.eq)
2021-12-12,08:00:00,15.96,V ugm-3 (FIDAS),9.206,V ugm-3 (Ref.eq)
2021-12-12,09:00:00,18.943,V ugm-3 (FIDAS),9.85,V ugm-3 (Ref.eq)
2021-12-12,10:00:00,16.153,V ugm-3 (FIDAS),9.11,V ugm-3 (Ref.eq)
2021-12-12,11:00:00,15.858,V ugm-3 (FIDAS),8.84,V ugm-3 (Ref.eq)
2021-12-12,12:00:00,15.343,V ugm-3 (FIDAS),9.106,V ugm-3 (Ref.eq)
2021-12-12,13:00:00,15.15,V ugm-3 (FIDAS),8.499,V ugm-3 (Ref.eq)
2021-12-12,14:00:00,14.768,V ugm-3 (FIDAS),9.314,V ugm-3 (Ref.eq)
2021-12-12,15:00:00,12.505,V ugm-3 (FIDAS),9.245,V ugm-3 (Ref.eq)
2021-12-12,16:00:00,9.408,V ugm-3 (FIDAS),7.125,V ugm-3 (Ref.eq)
2021-12-12,17:00:00,5.127,V ugm-3 (FIDAS),2.984,V ugm-3 (Ref.eq)
2021-12-12,18:00:00,4.709,V ugm-3 (FIDAS),3.016,V ugm-3 (Ref.eq)
2021-12-12,19:00:00,4.195,V ugm-3 (FIDAS),2.697,V ugm-3 (Ref.eq)
2021-12-12,20:00:00,4.518,V ugm-3 (FIDAS),3.095,V ugm-3 (Ref.eq)
2021-12-12,21:00:00,7.041,V ugm-3 (FIDAS),3.722,V ugm-3 (Ref.eq)
2021-12-12,22:00:00,7.549,V ugm-3 (FIDAS),4.249,V ugm-3 (Ref.eq)
2021-12-12,23:00:00,5.114,V ugm-3 (FIDAS),2.92,V ugm-3 (Ref.eq)
2021-12-12,24:00:00,8.034,V ugm-3 (FIDAS),4.219,V ugm-3 (Ref.eq)
2021-12-13,01:00:00,10.984,V ugm-3 (FIDAS),4.613,V ugm-3 (Ref.eq)
2021-12-13,02:00:00,7.063,V ugm-3 (FIDAS),3.263,V ugm-3 (Ref.eq)
2021-12-13,03:00:00,7.988,V ugm-3 (FIDAS),3.385,V ugm-3 (Ref.eq)
2021-12-13,04:00:00,7.564,V ugm-3 (FIDAS),3.329,V ugm-3 (Ref.eq)
2021-12-13,05:00:00,7.23,V ugm-3 (FIDAS),3.151,V ugm-3 (Ref.eq)
2021-12-13,06:00:00,9.413,V ugm-3 (FIDAS),4.068,V ugm-3 (Ref.eq)
2021-12-13,07:00:00,11.268,V ugm-3 (FIDAS),4.775,V ugm-3 (Ref.eq)
2021-12-13,08:00:00,10.386,V ugm-3 (FIDAS),4.541,V ugm-3 (Ref.eq)
2021-12-13,09:00:00,13.545,V ugm-3 (FIDAS),5.46,V ugm-3 (Ref.eq)
2021-12-13,10:00:00,13.495,V ugm-3 (FIDAS),5.459,V ugm-3 (Ref.eq)
2021-12-13,11:00:00,12.928,V ugm-3 (FIDAS),5.105,V ugm-3 (Ref.eq)
2021-12-13,12:00:00,13.723,V ugm-3 (FIDAS),5.508,V ugm-3 (Ref.eq)
2021-12-13,13:00:00,12.213,V ugm-3 (FIDAS),5.313,V ugm-3 (Ref.eq)
2021-12-13,14:00:00,12.998,V ugm-3 (FIDAS),4.954,V ugm-3 (Ref.eq)
2021-12-13,15:00:00,14.553,V ugm-3 (FIDAS),5.317,V ugm-3 (Ref.eq)
2021-12-13,16:00:00,14.18,V ugm-3 (FIDAS),5.76,V ugm-3 (Ref.eq)
2021-12-13,17:00:00,11.75,V ugm-3 (FIDAS),5.458,V ugm-3 (Ref.eq)
2021-12-13,18:00:00,14.515,V ugm-3 (FIDAS),6.366,V ugm-3 (Ref.eq)
2021-12-13,19:00:00,12.505,V ugm-3 (FIDAS),5.84,V ugm-3 (Ref.eq)
2021-12-13,20:00:00,10.795,V ugm-3 (FIDAS),5.569,V ugm-3 (Ref.eq)
2021-12-13,21:00:00,12.04,V ugm-3 (FIDAS),6.281,V ugm-3 (Ref.eq)
2021-12-13,22:00:00,9.508,V ugm-3 (FIDAS),4.871,V ugm-3 (Ref.eq)
2021-12-13,23:00:00,10.114,V ugm-3 (FIDAS),5.321,V ugm-3 (Ref.eq)
2021-12-13,24:00:00,11.263,V ugm-3 (FIDAS),7.032,V ugm-3 (Ref.eq)
2021-12-14,01:00:00,10.592,V ugm-3 (FIDAS),6.467,V ugm-3 (Ref.eq)
2021-12-14,02:00:00,8.835,V ugm-3 (FIDAS),5.313,V ugm-3 (Ref.eq)
2021-12-14,03:00:00,7.906,V ugm-3 (FIDAS),4.749,V ugm-3 (Ref.eq)
2021-12-14,04:00:00,7.025,V ugm-3 (FIDAS),4.763,V ugm-3 (Ref.eq)
2021-12-14,05:00:00,6.277,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq)
2021-12-14,06:00:00,5.481,V ugm-3 (FIDAS),3.179,V ugm-3 (Ref.eq)
2021-12-14,07:00:00,5.435,V ugm-3 (FIDAS),3.079,V ugm-3 (Ref.eq)
2021-12-14,08:00:00,7.222,V ugm-3 (FIDAS),3.87,V ugm-3 (Ref.eq)
2021-12-14,09:00:00,8.296,V ugm-3 (FIDAS),4.335,V ugm-3 (Ref.eq)
2021-12-14,10:00:00,9.279,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq)
2021-12-14,11:00:00,8.241,V ugm-3 (FIDAS),4.767,V ugm-3 (Ref.eq)
2021-12-14,12:00:00,18.322,V ugm-3 (FIDAS),6.241,V ugm-3 (Ref.eq)
2021-12-14,13:00:00,12.973,V ugm-3 (FIDAS),7.049,V ugm-3 (Ref.eq)
2021-12-14,14:00:00,16.142,V ugm-3 (FIDAS),8.413,V ugm-3 (Ref.eq)
2021-12-14,15:00:00,17.08,V ugm-3 (FIDAS),10.087,V ugm-3 (Ref.eq)
2021-12-14,16:00:00,16.44,V ugm-3 (FIDAS),10.13,V ugm-3 (Ref.eq)
2021-12-14,17:00:00,15.87,V ugm-3 (FIDAS),9.647,V ugm-3 (Ref.eq)
2021-12-14,18:00:00,16.693,V ugm-3 (FIDAS),10.729,V ugm-3 (Ref.eq)
2021-12-14,19:00:00,14.1,V ugm-3 (FIDAS),9.613,V ugm-3 (Ref.eq)
2021-12-14,20:00:00,13.063,V ugm-3 (FIDAS),9.124,V ugm-3 (Ref.eq)
2021-12-14,21:00:00,14.825,V ugm-3 (FIDAS),9.887,V ugm-3 (Ref.eq)
2021-12-14,22:00:00,14.495,V ugm-3 (FIDAS),10.208,V ugm-3 (Ref.eq)
2021-12-14,23:00:00,11.033,V ugm-3 (FIDAS),8.628,V ugm-3 (Ref.eq)
2021-12-14,24:00:00,9.752,V ugm-3 (FIDAS),7.526,V ugm-3 (Ref.eq)
2021-12-15,01:00:00,9.977,V ugm-3 (FIDAS),7.366,V ugm-3 (Ref.eq)
2021-12-15,02:00:00,7.889,V ugm-3 (FIDAS),6.435,V ugm-3 (Ref.eq)
2021-12-15,03:00:00,7.89,V ugm-3 (FIDAS),6.412,V ugm-3 (Ref.eq)
2021-12-15,04:00:00,8.934,V ugm-3 (FIDAS),6.818,V ugm-3 (Ref.eq)
2021-12-15,05:00:00,10.993,V ugm-3 (FIDAS),7.174,V ugm-3 (Ref.eq)
2021-12-15,06:00:00,10.211,V ugm-3 (FIDAS),6.618,V ugm-3 (Ref.eq)
2021-12-15,07:00:00,12.076,V ugm-3 (FIDAS),7.481,V ugm-3 (Ref.eq)
2021-12-15,08:00:00,13.588,V ugm-3 (FIDAS),8.822,V ugm-3 (Ref.eq)
2021-12-15,09:00:00,11.78,V ugm-3 (FIDAS),6.442,V ugm-3 (Ref.eq)
2021-12-15,10:00:00,13.74,V ugm-3 (FIDAS),7.317,V ugm-3 (Ref.eq)
2021-12-15,11:00:00,14.433,V ugm-3 (FIDAS),7.937,V ugm-3 (Ref.eq)
2021-12-15,12:00:00,9.228,V ugm-3 (FIDAS),5.416,V ugm-3 (Ref.eq)
2021-12-15,13:00:00,7.935,V ugm-3 (FIDAS),5.028,V ugm-3 (Ref.eq)
2021-12-15,14:00:00,6.521,V ugm-3 (FIDAS),3.921,V ugm-3 (Ref.eq)
2021-12-15,15:00:00,6.723,V ugm-3 (FIDAS),4.223,V ugm-3 (Ref.eq)
2021-12-15,16:00:00,6.241,V ugm-3 (FIDAS),3.859,V ugm-3 (Ref.eq)
2021-12-15,17:00:00,6.092,V ugm-3 (FIDAS),3.809,V ugm-3 (Ref.eq)
2021-12-15,18:00:00,7.674,V ugm-3 (FIDAS),5.649,V ugm-3 (Ref.eq)
2021-12-15,19:00:00,7.614,V ugm-3 (FIDAS),6.116,V ugm-3 (Ref.eq)
2021-12-15,20:00:00,8.922,V ugm-3 (FIDAS),7.43,V ugm-3 (Ref.eq)
2021-12-15,21:00:00,9.211,V ugm-3 (FIDAS),7.784,V ugm-3 (Ref.eq)
2021-12-15,22:00:00,10.557,V ugm-3 (FIDAS),8.739,V ugm-3 (Ref.eq)
2021-12-15,23:00:00,7.647,V ugm-3 (FIDAS),6.363,V ugm-3 (Ref.eq)
2021-12-15,24:00:00,7.465,V ugm-3 (FIDAS),6.138,V ugm-3 (Ref.eq)
2021-12-16,01:00:00,5.865,V ugm-3 (FIDAS),4.826,V ugm-3 (Ref.eq)
2021-12-16,02:00:00,5.805,V ugm-3 (FIDAS),4.789,V ugm-3 (Ref.eq)
2021-12-16,03:00:00,8.72,V ugm-3 (FIDAS),7.004,V ugm-3 (Ref.eq)
2021-12-16,04:00:00,13.623,V ugm-3 (FIDAS),11.153,V ugm-3 (Ref.eq)
2021-12-16,05:00:00,12.99,V ugm-3 (FIDAS),10.705,V ugm-3 (Ref.eq)
2021-12-16,06:00:00,10.873,V ugm-3 (FIDAS),8.949,V ugm-3 (Ref.eq)
2021-12-16,07:00:00,10.873,V ugm-3 (FIDAS),8.97,V ugm-3 (Ref.eq)
2021-12-16,08:00:00,15.053,V ugm-3 (FIDAS),12.375,V ugm-3 (Ref.eq)
2021-12-16,09:00:00,16.718,V ugm-3 (FIDAS),13.734,V ugm-3 (Ref.eq)
2021-12-16,10:00:00,17.375,V ugm-3 (FIDAS),13.877,V ugm-3 (Ref.eq)
2021-12-16,11:00:00,15.52,V ugm-3 (FIDAS),11.29,V ugm-3 (Ref.eq)
2021-12-16,12:00:00,12.325,V ugm-3 (FIDAS),8.844,V ugm-3 (Ref.eq)
2021-12-16,13:00:00,13.208,V ugm-3 (FIDAS),8.551,V ugm-3 (Ref.eq)
2021-12-16,14:00:00,13.565,V ugm-3 (FIDAS),7.764,V ugm-3 (Ref.eq)
2021-12-16,15:00:00,13.145,V ugm-3 (FIDAS),6.878,V ugm-3 (Ref.eq)
2021-12-16,16:00:00,12.91,V ugm-3 (FIDAS),7.055,V ugm-3 (Ref.eq)
2021-12-16,17:00:00,13.578,V ugm-3 (FIDAS),7.867,V ugm-3 (Ref.eq)
2021-12-16,18:00:00,17.76,V ugm-3 (FIDAS),10.086,V ugm-3 (Ref.eq)
2021-12-16,19:00:00,16.7,V ugm-3 (FIDAS),10.597,V ugm-3 (Ref.eq)
2021-12-16,20:00:00,15.865,V ugm-3 (FIDAS),10.689,V ugm-3 (Ref.eq)
2021-12-16,21:00:00,19.885,V ugm-3 (FIDAS),13.408,V ugm-3 (Ref.eq)
2021-12-16,22:00:00,19.16,V ugm-3 (FIDAS),14.413,V ugm-3 (Ref.eq)
2021-12-16,23:00:00,17.833,V ugm-3 (FIDAS),14.234,V ugm-3 (Ref.eq)
2021-12-16,24:00:00,18.683,V ugm-3 (FIDAS),14.83,V ugm-3 (Ref.eq)
2021-12-17,01:00:00,17.435,V ugm-3 (FIDAS),14.153,V ugm-3 (Ref.eq)
2021-12-17,02:00:00,18.245,V ugm-3 (FIDAS),14.201,V ugm-3 (Ref.eq)
2021-12-17,03:00:00,17.133,V ugm-3 (FIDAS),13.807,V ugm-3 (Ref.eq)
2021-12-17,04:00:00,16.273,V ugm-3 (FIDAS),13.34,V ugm-3 (Ref.eq)
2021-12-17,05:00:00,17.318,V ugm-3 (FIDAS),13.741,V ugm-3 (Ref.eq)
2021-12-17,06:00:00,16.628,V ugm-3 (FIDAS),13.679,V ugm-3 (Ref.eq)
2021-12-17,07:00:00,17.003,V ugm-3 (FIDAS),13.79,V ugm-3 (Ref.eq)
2021-12-17,08:00:00,17.498,V ugm-3 (FIDAS),14.189,V ugm-3 (Ref.eq)
2021-12-17,09:00:00,22.205,V ugm-3 (FIDAS),12.967,V ugm-3 (Ref.eq)
2021-12-17,10:00:00,21.925,V ugm-3 (FIDAS),12.481,V ugm-3 (Ref.eq)
2021-12-17,11:00:00,19.623,V ugm-3 (FIDAS),9.763,V ugm-3 (Ref.eq)
2021-12-17,12:00:00,18.42,V ugm-3 (FIDAS),9.246,V ugm-3 (Ref.eq)
2021-12-17,13:00:00,17.698,V ugm-3 (FIDAS),9.033,V ugm-3 (Ref.eq)
2021-12-17,14:00:00,11.788,V ugm-3 (FIDAS),7.293,V ugm-3 (Ref.eq)
2021-12-17,15:00:00,13.86,V ugm-3 (FIDAS),7.242,V ugm-3 (Ref.eq)
2021-12-17,16:00:00,14.033,V ugm-3 (FIDAS),7.915,V ugm-3 (Ref.eq)
2021-12-17,17:00:00,15.905,V ugm-3 (FIDAS),9.891,V ugm-3 (Ref.eq)
2021-12-17,18:00:00,17.99,V ugm-3 (FIDAS),11.5,V ugm-3 (Ref.eq)
2021-12-17,19:00:00,23.128,V ugm-3 (FIDAS),17.476,V ugm-3 (Ref.eq)
2021-12-17,20:00:00,29.5,V ugm-3 (FIDAS),22.236,V ugm-3 (Ref.eq)
2021-12-17,21:00:00,26,V ugm-3 (FIDAS),20.866,V ugm-3 (Ref.eq)
2021-12-17,22:00:00,20.508,V ugm-3 (FIDAS),16.642,V ugm-3 (Ref.eq)
2021-12-17,23:00:00,18.933,V ugm-3 (FIDAS),15.842,V ugm-3 (Ref.eq)
2021-12-17,24:00:00,92.41,V ugm-3 (FIDAS),29.047,V ugm-3 (Ref.eq)
2021-12-18,01:00:00,15.37,V ugm-3 (FIDAS),11.88,V ugm-3 (Ref.eq)
2021-12-18,02:00:00,13.423,V ugm-3 (FIDAS),10.623,V ugm-3 (Ref.eq)
2021-12-18,03:00:00,13.495,V ugm-3 (FIDAS),10.962,V ugm-3 (Ref.eq)
2021-12-18,04:00:00,14.183,V ugm-3 (FIDAS),11.934,V ugm-3 (Ref.eq)
2021-12-18,05:00:00,16.428,V ugm-3 (FIDAS),14.017,V ugm-3 (Ref.eq)
2021-12-18,06:00:00,15.543,V ugm-3 (FIDAS),13.62,V ugm-3 (Ref.eq)
2021-12-18,07:00:00,13.698,V ugm-3 (FIDAS),12.262,V ugm-3 (Ref.eq)
2021-12-18,08:00:00,12.898,V ugm-3 (FIDAS),11.767,V ugm-3 (Ref.eq)
2021-12-18,09:00:00,11.75,V ugm-3 (FIDAS),10.587,V ugm-3 (Ref.eq)
2021-12-18,10:00:00,12.258,V ugm-3 (FIDAS),9.951,V ugm-3 (Ref.eq)
2021-12-18,11:00:00,11.873,V ugm-3 (FIDAS),9.228,V ugm-3 (Ref.eq)
2021-12-18,12:00:00,9.91,V ugm-3 (FIDAS),8.137,V ugm-3 (Ref.eq)
2021-12-18,13:00:00,14.175,V ugm-3 (FIDAS),10.262,V ugm-3 (Ref.eq)
2021-12-18,14:00:00,15.725,V ugm-3 (FIDAS),11.205,V ugm-3 (Ref.eq)
2021-12-18,15:00:00,16.17,V ugm-3 (FIDAS),11.644,V ugm-3 (Ref.eq)
2021-12-18,16:00:00,16.68,V ugm-3 (FIDAS),12.899,V ugm-3 (Ref.eq)
2021-12-18,17:00:00,16.723,V ugm-3 (FIDAS),13.783,V ugm-3 (Ref.eq)
2021-12-18,18:00:00,19.163,V ugm-3 (FIDAS),15.309,V ugm-3 (Ref.eq)
2021-12-18,19:00:00,19.958,V ugm-3 (FIDAS),17.184,V ugm-3 (Ref.eq)
2021-12-18,20:00:00,27.67,V ugm-3 (FIDAS),25.005,V ugm-3 (Ref.eq)
2021-12-18,21:00:00,22.925,V ugm-3 (FIDAS),20.248,V ugm-3 (Ref.eq)
2021-12-18,22:00:00,22.7,V ugm-3 (FIDAS),20.623,V ugm-3 (Ref.eq)
2021-12-18,23:00:00,13.33,V ugm-3 (FIDAS),12.182,V ugm-3 (Ref.eq)
2021-12-18,24:00:00,10.094,V ugm-3 (FIDAS),9.06,V ugm-3 (Ref.eq)
2021-12-19,01:00:00,8.284,V ugm-3 (FIDAS),7.519,V ugm-3 (Ref.eq)
2021-12-19,02:00:00,9.153,V ugm-3 (FIDAS),8.405,V ugm-3 (Ref.eq)
2021-12-19,03:00:00,9.331,V ugm-3 (FIDAS),8.641,V ugm-3 (Ref.eq)
2021-12-19,04:00:00,9.099,V ugm-3 (FIDAS),8.462,V ugm-3 (Ref.eq)
2021-12-19,05:00:00,7.703,V ugm-3 (FIDAS),7.071,V ugm-3 (Ref.eq)
2021-12-19,06:00:00,8.327,V ugm-3 (FIDAS),7.782,V ugm-3 (Ref.eq)
2021-12-19,07:00:00,6.296,V ugm-3 (FIDAS),5.821,V ugm-3 (Ref.eq)
2021-12-19,08:00:00,6.123,V ugm-3 (FIDAS),5.46,V ugm-3 (Ref.eq)
2021-12-19,09:00:00,7.061,V ugm-3 (FIDAS),6.231,V ugm-3 (Ref.eq)
2021-12-19,10:00:00,11.35,V ugm-3 (FIDAS),10.247,V ugm-3 (Ref.eq)
2021-12-19,11:00:00,7.915,V ugm-3 (FIDAS),7.087,V ugm-3 (Ref.eq)
2021-12-19,12:00:00,7.49,V ugm-3 (FIDAS),5.746,V ugm-3 (Ref.eq)
2021-12-19,13:00:00,6.609,V ugm-3 (FIDAS),5.325,V ugm-3 (Ref.eq)
2021-12-19,14:00:00,6.213,V ugm-3 (FIDAS),5.186,V ugm-3 (Ref.eq)
2021-12-19,15:00:00,6.582,V ugm-3 (FIDAS),5.852,V ugm-3 (Ref.eq)
2021-12-19,16:00:00,8.763,V ugm-3 (FIDAS),7.681,V ugm-3 (Ref.eq)
2021-12-19,17:00:00,10.763,V ugm-3 (FIDAS),9.255,V ugm-3 (Ref.eq)
2021-12-19,18:00:00,11.303,V ugm-3 (FIDAS),10.034,V ugm-3 (Ref.eq)
2021-12-19,19:00:00,15.22,V ugm-3 (FIDAS),12.934,V ugm-3 (Ref.eq)
2021-12-19,20:00:00,15.898,V ugm-3 (FIDAS),13.521,V ugm-3 (Ref.eq)
2021-12-19,21:00:00,12.41,V ugm-3 (FIDAS),10.323,V ugm-3 (Ref.eq)
2021-12-19,22:00:00,10.004,V ugm-3 (FIDAS),7.918,V ugm-3 (Ref.eq)
2021-12-19,23:00:00,8.627,V ugm-3 (FIDAS),6.779,V ugm-3 (Ref.eq)
2021-12-19,24:00:00,7.985,V ugm-3 (FIDAS),6.187,V ugm-3 (Ref.eq)
2021-12-20,01:00:00,7.659,V ugm-3 (FIDAS),5.661,V ugm-3 (Ref.eq)
2021-12-20,02:00:00,7.283,V ugm-3 (FIDAS),5.321,V ugm-3 (Ref.eq)
2021-12-20,03:00:00,6.882,V ugm-3 (FIDAS),4.959,V ugm-3 (Ref.eq)
2021-12-20,04:00:00,6.017,V ugm-3 (FIDAS),4.267,V ugm-3 (Ref.eq)
2021-12-20,05:00:00,5.12,V ugm-3 (FIDAS),4.008,V ugm-3 (Ref.eq)
2021-12-20,06:00:00,4.892,V ugm-3 (FIDAS),3.752,V ugm-3 (Ref.eq)
2021-12-20,07:00:00,4.924,V ugm-3 (FIDAS),3.599,V ugm-3 (Ref.eq)
2021-12-20,08:00:00,5.691,V ugm-3 (FIDAS),4.039,V ugm-3 (Ref.eq)
2021-12-20,09:00:00,6.959,V ugm-3 (FIDAS),4.501,V ugm-3 (Ref.eq)
2021-12-20,10:00:00,11.048,V ugm-3 (FIDAS),5.872,V ugm-3 (Ref.eq)
2021-12-20,11:00:00,9.204,V ugm-3 (FIDAS),5.325,V ugm-3 (Ref.eq)
2021-12-20,12:00:00,10.464,V ugm-3 (FIDAS),5.452,V ugm-3 (Ref.eq)
2021-12-20,13:00:00,13.643,V ugm-3 (FIDAS),5.616,V ugm-3 (Ref.eq)
2021-12-20,14:00:00,9.727,V ugm-3 (FIDAS),3.271,V ugm-3 (Ref.eq)
2021-12-20,15:00:00,7.212,V ugm-3 (FIDAS),2.75,V ugm-3 (Ref.eq)
2021-12-20,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-20,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2021-12-21,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
