Date,Time,PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2023-07-24,15,4.338,2.136,2023-07-24 15:00:00
2023-07-24,16,4.053,1.964,2023-07-24 16:00:00
2023-07-24,17,4.725,1.743,2023-07-24 17:00:00
2023-07-24,18,3.627,1.602,2023-07-24 18:00:00
2023-07-24,19,3.475,1.605,2023-07-24 19:00:00
2023-07-24,20,3.307,1.566,2023-07-24 20:00:00
2023-07-24,21,3.576,1.841,2023-07-24 21:00:00
2023-07-24,22,5.632,2.183,2023-07-24 22:00:00
2023-07-24,23,4.276,2.176,2023-07-24 23:00:00
2023-07-24,00,4.232,2.296,2023-07-24 00:00:00
2023-07-25,01,4.239,2.723,2023-07-25 01:00:00
2023-07-25,02,5.861,4.044,2023-07-25 02:00:00
2023-07-25,03,6.106,4.78,2023-07-25 03:00:00
2023-07-25,04,5.451,4.226,2023-07-25 04:00:00
2023-07-25,05,5.177,4.062,2023-07-25 05:00:00
2023-07-25,06,5.621,3.733,2023-07-25 06:00:00
2023-07-25,07,9.184,4.225,2023-07-25 07:00:00
2023-07-25,08,8.362,4.163,2023-07-25 08:00:00
2023-07-25,09,8.176,4.749,2023-07-25 09:00:00
2023-07-25,10,8.93,5.312,2023-07-25 10:00:00
2023-07-25,11,8.423,4.791,2023-07-25 11:00:00
2023-07-25,12,6.706,3.54,2023-07-25 12:00:00
2023-07-25,13,4.607,2.554,2023-07-25 13:00:00
2023-07-25,14,6.151,3.054,2023-07-25 14:00:00
2023-07-25,15,7.279,3.896,2023-07-25 15:00:00
2023-07-25,16,5.715,2.812,2023-07-25 16:00:00
2023-07-25,17,5.188,2.944,2023-07-25 17:00:00
2023-07-25,18,5.816,3.153,2023-07-25 18:00:00
2023-07-25,19,5.252,2.86,2023-07-25 19:00:00
2023-07-25,20,3.663,2.257,2023-07-25 20:00:00
2023-07-25,21,3.128,2.025,2023-07-25 21:00:00
2023-07-25,22,4.142,2.914,2023-07-25 22:00:00
2023-07-25,23,4.816,3.395,2023-07-25 23:00:00
2023-07-25,00,3.837,2.775,2023-07-25 00:00:00
2023-07-26,01,4.676,3.293,2023-07-26 01:00:00
2023-07-26,02,5.369,3.972,2023-07-26 02:00:00
2023-07-26,03,7.713,5.108,2023-07-26 03:00:00
2023-07-26,04,6.898,5.192,2023-07-26 04:00:00
2023-07-26,05,4.696,3.534,2023-07-26 05:00:00
2023-07-26,06,4.999,3.764,2023-07-26 06:00:00
2023-07-26,07,6.26,3.702,2023-07-26 07:00:00
2023-07-26,08,8.514,5.24,2023-07-26 08:00:00
2023-07-26,09,8.291,4.625,2023-07-26 09:00:00
2023-07-26,10,6.679,3.65,2023-07-26 10:00:00
2023-07-26,11,5.834,3.841,2023-07-26 11:00:00
2023-07-26,12,6.137,3.673,2023-07-26 12:00:00
2023-07-26,13,7.316,4.447,2023-07-26 13:00:00
2023-07-26,14,7.697,4.923,2023-07-26 14:00:00
2023-07-26,15,8.853,5.25,2023-07-26 15:00:00
2023-07-26,16,7.509,4.286,2023-07-26 16:00:00
2023-07-26,17,7.954,4.493,2023-07-26 17:00:00
2023-07-26,18,6.505,3.94,2023-07-26 18:00:00
2023-07-26,19,6.254,3.85,2023-07-26 19:00:00
2023-07-26,20,6.148,4.169,2023-07-26 20:00:00
2023-07-26,21,6.282,4.533,2023-07-26 21:00:00
2023-07-26,22,6.778,4.792,2023-07-26 22:00:00
2023-07-26,23,6.735,4.74,2023-07-26 23:00:00
2023-07-26,00,6.929,4.742,2023-07-26 00:00:00
2023-07-27,01,5.863,4.677,2023-07-27 01:00:00
2023-07-27,02,5.393,4.323,2023-07-27 02:00:00
2023-07-27,03,5.127,3.995,2023-07-27 03:00:00
2023-07-27,04,5.819,4.079,2023-07-27 04:00:00
2023-07-27,05,5.39,4.056,2023-07-27 05:00:00
2023-07-27,06,5.862,4.307,2023-07-27 06:00:00
2023-07-27,07,5.916,4.276,2023-07-27 07:00:00
2023-07-27,08,5.534,3.845,2023-07-27 08:00:00
2023-07-27,09,5.465,3.602,2023-07-27 09:00:00
2023-07-27,10,4.113,3.078,2023-07-27 10:00:00
2023-07-27,11,3.627,2.153,2023-07-27 11:00:00
2023-07-27,12,5.29,3.164,2023-07-27 12:00:00
2023-07-27,13,4.908,2.593,2023-07-27 13:00:00
2023-07-27,14,4.51,2.775,2023-07-27 14:00:00
2023-07-27,15,4.89,2.619,2023-07-27 15:00:00
2023-07-27,16,3.376,2.058,2023-07-27 16:00:00
2023-07-27,17,5.47,2.338,2023-07-27 17:00:00
2023-07-27,18,4.678,2.345,2023-07-27 18:00:00
2023-07-27,19,4.838,2.548,2023-07-27 19:00:00
2023-07-27,20,4.561,2.118,2023-07-27 20:00:00
2023-07-27,21,3.766,1.921,2023-07-27 21:00:00
2023-07-27,22,4.742,2.069,2023-07-27 22:00:00
2023-07-27,23,3.646,1.849,2023-07-27 23:00:00
2023-07-27,00,3.848,2.099,2023-07-27 00:00:00
2023-07-28,01,6.292,3.352,2023-07-28 01:00:00
2023-07-28,02,6.287,3.404,2023-07-28 02:00:00
2023-07-28,03,7.107,4.096,2023-07-28 03:00:00
2023-07-28,04,7.452,4.378,2023-07-28 04:00:00
2023-07-28,05,6.602,3.878,2023-07-28 05:00:00
2023-07-28,06,6.447,3.3,2023-07-28 06:00:00
2023-07-28,07,6.472,3.064,2023-07-28 07:00:00
2023-07-28,08,7.226,3.74,2023-07-28 08:00:00
2023-07-28,09,9.377,5.056,2023-07-28 09:00:00
2023-07-28,10,10.45,4.806,2023-07-28 10:00:00
2023-07-28,11,11.482,5.588,2023-07-28 11:00:00
2023-07-28,12,11.75,5.661,2023-07-28 12:00:00
2023-07-28,13,7.395,4.038,2023-07-28 13:00:00
2023-07-28,14,8.598,4.064,2023-07-28 14:00:00
2023-07-28,15,8.044,4.402,2023-07-28 15:00:00
2023-07-28,16,8.683,4.457,2023-07-28 16:00:00
2023-07-28,17,6.642,3.748,2023-07-28 17:00:00
2023-07-28,18,5.873,3.327,2023-07-28 18:00:00
2023-07-28,19,10.32,7.347,2023-07-28 19:00:00
2023-07-28,20,6.835,4.25,2023-07-28 20:00:00
2023-07-28,21,10.198,7.256,2023-07-28 21:00:00
2023-07-28,22,4.933,2.989,2023-07-28 22:00:00
2023-07-28,23,6.607,3.679,2023-07-28 23:00:00
2023-07-28,00,6.462,3.594,2023-07-28 00:00:00
2023-07-29,01,6.75,3.647,2023-07-29 01:00:00
2023-07-29,02,6.794,3.785,2023-07-29 02:00:00
2023-07-29,03,7.336,4.442,2023-07-29 03:00:00
2023-07-29,04,3.769,2.291,2023-07-29 04:00:00
2023-07-29,05,6.925,3.221,2023-07-29 05:00:00
2023-07-29,06,9.675,4.475,2023-07-29 06:00:00
2023-07-29,07,12.12,5.362,2023-07-29 07:00:00
2023-07-29,08,11.578,5.309,2023-07-29 08:00:00
2023-07-29,09,12.798,5.619,2023-07-29 09:00:00
2023-07-29,10,11.56,5.403,2023-07-29 10:00:00
2023-07-29,11,10.554,5.275,2023-07-29 11:00:00
2023-07-29,12,12.63,5.816,2023-07-29 12:00:00
2023-07-29,13,11.348,5.834,2023-07-29 13:00:00
2023-07-29,14,8.771,4.724,2023-07-29 14:00:00
2023-07-29,15,6.818,3.763,2023-07-29 15:00:00
2023-07-29,16,7.773,3.657,2023-07-29 16:00:00
2023-07-29,17,6.41,3.629,2023-07-29 17:00:00
2023-07-29,18,7.821,4.356,2023-07-29 18:00:00
2023-07-29,19,9.339,4.738,2023-07-29 19:00:00
2023-07-29,20,6.672,3.746,2023-07-29 20:00:00
2023-07-29,21,3.831,2.381,2023-07-29 21:00:00
2023-07-29,22,8.512,4.001,2023-07-29 22:00:00
2023-07-29,23,7.612,4.059,2023-07-29 23:00:00
2023-07-29,00,5.506,3.035,2023-07-29 00:00:00
2023-07-30,01,8.278,4.425,2023-07-30 01:00:00
2023-07-30,02,10.5,4.971,2023-07-30 02:00:00
2023-07-30,03,8.922,4.495,2023-07-30 03:00:00
2023-07-30,04,8.016,4.069,2023-07-30 04:00:00
2023-07-30,05,9.241,4.799,2023-07-30 05:00:00
2023-07-30,06,10.509,4.934,2023-07-30 06:00:00
2023-07-30,07,9.625,4.817,2023-07-30 07:00:00
2023-07-30,08,6.633,3.846,2023-07-30 08:00:00
2023-07-30,09,6.039,3.214,2023-07-30 09:00:00
2023-07-30,10,6.204,3.254,2023-07-30 10:00:00
2023-07-30,11,6.8,3.674,2023-07-30 11:00:00
2023-07-30,12,5.107,2.748,2023-07-30 12:00:00
2023-07-30,13,6.634,3.552,2023-07-30 13:00:00
2023-07-30,14,7.219,3.46,2023-07-30 14:00:00
2023-07-30,15,7.436,3.539,2023-07-30 15:00:00
2023-07-30,16,8.393,3.872,2023-07-30 16:00:00
2023-07-30,17,7.342,3.163,2023-07-30 17:00:00
2023-07-30,18,5.18,2.709,2023-07-30 18:00:00
2023-07-30,19,8.522,4.266,2023-07-30 19:00:00
2023-07-30,20,7.442,3.738,2023-07-30 20:00:00
2023-07-30,21,7.484,4.524,2023-07-30 21:00:00
2023-07-30,22,5.681,3.402,2023-07-30 22:00:00
2023-07-30,23,4.943,3.021,2023-07-30 23:00:00
2023-07-30,00,4.292,2.808,2023-07-30 00:00:00
2023-07-31,01,3.841,2.264,2023-07-31 01:00:00
2023-07-31,02,2.819,1.533,2023-07-31 02:00:00
2023-07-31,03,2.77,1.554,2023-07-31 03:00:00
2023-07-31,04,3.726,2.016,2023-07-31 04:00:00
2023-07-31,05,3.755,2.049,2023-07-31 05:00:00
2023-07-31,06,4.41,2.653,2023-07-31 06:00:00
2023-07-31,07,3.34,2.042,2023-07-31 07:00:00
2023-07-31,08,2.867,1.546,2023-07-31 08:00:00
2023-07-31,09,2.757,1.24,2023-07-31 09:00:00
2023-07-31,10,2.694,1.354,2023-07-31 10:00:00
2023-07-31,11,3.499,1.363,2023-07-31 11:00:00
2023-07-31,12,1.892,0.934,2023-07-31 12:00:00
2023-07-31,13,2.124,0.987,2023-07-31 13:00:00
2023-07-31,14,4.052,1.601,2023-07-31 14:00:00
2023-07-31,15,6.051,2.956,2023-07-31 15:00:00
2023-07-31,16,6.88,3.751,2023-07-31 16:00:00
2023-07-31,17,5.858,2.996,2023-07-31 17:00:00
2023-07-31,18,4.671,2.771,2023-07-31 18:00:00
2023-07-31,19,4.074,2.655,2023-07-31 19:00:00
2023-07-31,20,3.574,1.729,2023-07-31 20:00:00
2023-07-31,21,2.196,1.269,2023-07-31 21:00:00
2023-07-31,22,3.217,1.402,2023-07-31 22:00:00
2023-07-31,23,3.984,2.22,2023-07-31 23:00:00
2023-07-31,00,4.783,2.419,2023-07-31 00:00:00
2023-08-01,01,3.5,1.344,2023-08-01 01:00:00
2023-08-01,02,2.968,1.184,2023-08-01 02:00:00
2023-08-01,03,2.751,1.11,2023-08-01 03:00:00
2023-08-01,04,3.151,1.097,2023-08-01 04:00:00
2023-08-01,05,3.331,1.474,2023-08-01 05:00:00
2023-08-01,06,4.552,1.825,2023-08-01 06:00:00
2023-08-01,07,4.464,1.529,2023-08-01 07:00:00
2023-08-01,08,3.827,1.415,2023-08-01 08:00:00
2023-08-01,09,3.728,1.185,2023-08-01 09:00:00
2023-08-01,10,5.09,1.367,2023-08-01 10:00:00
2023-08-01,11,5.612,2.25,2023-08-01 11:00:00
2023-08-01,12,4.244,2.529,2023-08-01 12:00:00
2023-08-01,13,9.375,4.431,2023-08-01 13:00:00
2023-08-01,14,8.785,4.459,2023-08-01 14:00:00
2023-08-01,15,7.68,3.954,2023-08-01 15:00:00
2023-08-01,16,7.98,3.828,2023-08-01 16:00:00
2023-08-01,17,7.105,3.834,2023-08-01 17:00:00
2023-08-01,18,8.426,4.318,2023-08-01 18:00:00
2023-08-01,19,8.257,4.878,2023-08-01 19:00:00
2023-08-01,20,7.946,4.28,2023-08-01 20:00:00
2023-08-01,21,7.406,4.857,2023-08-01 21:00:00
2023-08-01,22,5.132,3.512,2023-08-01 22:00:00
2023-08-01,23,2.978,2.187,2023-08-01 23:00:00
2023-08-01,00,2.609,1.833,2023-08-01 00:00:00
2023-08-02,01,2.655,1.569,2023-08-02 01:00:00
2023-08-02,02,3.273,1.617,2023-08-02 02:00:00
2023-08-02,03,4.705,2.66,2023-08-02 03:00:00
2023-08-02,04,3.15,2.182,2023-08-02 04:00:00
2023-08-02,05,4.755,3.237,2023-08-02 05:00:00
2023-08-02,06,5.964,3.848,2023-08-02 06:00:00
2023-08-02,07,6.34,3.623,2023-08-02 07:00:00
2023-08-02,08,5.612,3.37,2023-08-02 08:00:00
2023-08-02,09,6.039,3.445,2023-08-02 09:00:00
2023-08-02,10,6.856,3.498,2023-08-02 10:00:00
2023-08-02,11,6.054,3.265,2023-08-02 11:00:00
2023-08-02,12,6.569,3.226,2023-08-02 12:00:00
2023-08-02,13,7.576,3.414,2023-08-02 13:00:00
2023-08-02,14,6.093,3.307,2023-08-02 14:00:00
2023-08-02,15,6.34,3.32,2023-08-02 15:00:00
2023-08-02,16,6.884,3.498,2023-08-02 16:00:00
2023-08-02,17,7.143,3.92,2023-08-02 17:00:00
2023-08-02,18,7.295,3.683,2023-08-02 18:00:00
2023-08-02,19,8.858,5.017,2023-08-02 19:00:00
2023-08-02,20,7.331,4.328,2023-08-02 20:00:00
2023-08-02,21,6.404,4.0,2023-08-02 21:00:00
2023-08-02,22,5.311,3.509,2023-08-02 22:00:00
2023-08-02,23,6.539,4.335,2023-08-02 23:00:00
2023-08-02,00,8.421,5.487,2023-08-02 00:00:00
2023-08-03,01,7.722,4.968,2023-08-03 01:00:00
2023-08-03,02,6.776,4.25,2023-08-03 02:00:00
2023-08-03,03,6.475,3.329,2023-08-03 03:00:00
2023-08-03,04,3.953,2.245,2023-08-03 04:00:00
2023-08-03,05,4.15,2.004,2023-08-03 05:00:00
2023-08-03,06,4.778,2.398,2023-08-03 06:00:00
2023-08-03,07,5.627,2.607,2023-08-03 07:00:00
2023-08-03,08,5.394,2.341,2023-08-03 08:00:00
2023-08-03,09,4.768,2.236,2023-08-03 09:00:00
2023-08-03,10,4.322,2.107,2023-08-03 10:00:00
2023-08-03,11,5.14,2.352,2023-08-03 11:00:00
2023-08-03,12,4.804,2.321,2023-08-03 12:00:00
2023-08-03,13,6.256,2.721,2023-08-03 13:00:00
2023-08-03,14,5.097,2.288,2023-08-03 14:00:00
2023-08-03,15,4.893,2.452,2023-08-03 15:00:00
2023-08-03,16,5.335,2.75,2023-08-03 16:00:00
2023-08-03,17,5.381,2.839,2023-08-03 17:00:00
2023-08-03,18,5.659,2.488,2023-08-03 18:00:00
2023-08-03,19,4.428,2.329,2023-08-03 19:00:00
2023-08-03,20,4.364,2.251,2023-08-03 20:00:00
2023-08-03,21,4.525,2.253,2023-08-03 21:00:00
2023-08-03,22,3.275,1.675,2023-08-03 22:00:00
2023-08-03,23,2.347,1.254,2023-08-03 23:00:00
2023-08-03,00,2.077,1.038,2023-08-03 00:00:00
2023-08-04,01,2.234,1.026,2023-08-04 01:00:00
2023-08-04,02,2.935,1.429,2023-08-04 02:00:00
2023-08-04,03,3.4,1.692,2023-08-04 03:00:00
2023-08-04,04,3.334,1.737,2023-08-04 04:00:00
2023-08-04,05,4.804,2.087,2023-08-04 05:00:00
2023-08-04,06,4.681,2.378,2023-08-04 06:00:00
2023-08-04,07,5.097,2.279,2023-08-04 07:00:00
2023-08-04,08,5.219,2.309,2023-08-04 08:00:00
2023-08-04,09,6.991,3.166,2023-08-04 09:00:00
2023-08-04,10,6.681,3.542,2023-08-04 10:00:00
2023-08-04,11,7.702,4.142,2023-08-04 11:00:00
2023-08-04,12,6.83,3.907,2023-08-04 12:00:00
2023-08-04,13,7.744,4.077,2023-08-04 13:00:00
2023-08-04,14,9.448,4.997,2023-08-04 14:00:00
2023-08-04,15,7.626,4.882,2023-08-04 15:00:00
2023-08-04,16,8.484,4.825,2023-08-04 16:00:00
2023-08-04,17,7.823,4.818,2023-08-04 17:00:00
2023-08-04,18,8.049,4.488,2023-08-04 18:00:00
2023-08-04,19,7.18,4.155,2023-08-04 19:00:00
2023-08-04,20,7.965,4.423,2023-08-04 20:00:00
2023-08-04,21,7.982,4.932,2023-08-04 21:00:00
2023-08-04,22,9.411,5.203,2023-08-04 22:00:00
2023-08-04,23,8.097,5.08,2023-08-04 23:00:00
2023-08-04,00,8.653,5.016,2023-08-04 00:00:00
2023-08-05,01,11.012,6.568,2023-08-05 01:00:00
2023-08-05,02,8.92,6.019,2023-08-05 02:00:00
2023-08-05,03,9.4,6.282,2023-08-05 03:00:00
2023-08-05,04,10.636,6.491,2023-08-05 04:00:00
2023-08-05,05,10.059,6.959,2023-08-05 05:00:00
2023-08-05,06,11.005,6.613,2023-08-05 06:00:00
2023-08-05,07,9.146,5.767,2023-08-05 07:00:00
2023-08-05,08,8.627,5.583,2023-08-05 08:00:00
2023-08-05,09,7.839,5.254,2023-08-05 09:00:00
2023-08-05,10,7.404,4.746,2023-08-05 10:00:00
2023-08-05,11,8.169,4.852,2023-08-05 11:00:00
2023-08-05,12,7.99,4.919,2023-08-05 12:00:00
2023-08-05,13,4.679,2.49,2023-08-05 13:00:00
2023-08-05,14,3.088,1.901,2023-08-05 14:00:00
2023-08-05,15,4.614,2.955,2023-08-05 15:00:00
2023-08-05,16,5.08,3.275,2023-08-05 16:00:00
2023-08-05,17,3.752,2.481,2023-08-05 17:00:00
2023-08-05,18,4.517,3.021,2023-08-05 18:00:00
2023-08-05,19,6.147,4.064,2023-08-05 19:00:00
2023-08-05,20,6.047,4.553,2023-08-05 20:00:00
2023-08-05,21,4.564,3.591,2023-08-05 21:00:00
2023-08-05,22,5.987,4.08,2023-08-05 22:00:00
2023-08-05,23,5.638,4.102,2023-08-05 23:00:00
2023-08-05,00,6.55,4.831,2023-08-05 00:00:00
2023-08-06,01,5.607,4.203,2023-08-06 01:00:00
2023-08-06,02,7.146,4.656,2023-08-06 02:00:00
2023-08-06,03,8.297,5.233,2023-08-06 03:00:00
2023-08-06,04,6.139,3.697,2023-08-06 04:00:00
2023-08-06,05,6.342,3.018,2023-08-06 05:00:00
2023-08-06,06,5.544,2.659,2023-08-06 06:00:00
2023-08-06,07,4.578,2.388,2023-08-06 07:00:00
2023-08-06,08,5.034,2.492,2023-08-06 08:00:00
2023-08-06,09,4.427,2.244,2023-08-06 09:00:00
2023-08-06,10,3.778,1.969,2023-08-06 10:00:00
2023-08-06,11,3.15,1.794,2023-08-06 11:00:00
2023-08-06,12,3.697,1.696,2023-08-06 12:00:00
2023-08-06,13,2.958,1.946,2023-08-06 13:00:00
2023-08-06,14,2.618,1.722,2023-08-06 14:00:00
2023-08-06,15,2.822,1.702,2023-08-06 15:00:00
2023-08-06,16,3.142,1.568,2023-08-06 16:00:00
2023-08-06,17,3.158,1.723,2023-08-06 17:00:00
2023-08-06,18,1.9,1.229,2023-08-06 18:00:00
2023-08-06,19,1.974,1.204,2023-08-06 19:00:00
2023-08-06,20,2.775,1.515,2023-08-06 20:00:00
2023-08-06,21,3.426,2.2,2023-08-06 21:00:00
2023-08-06,22,4.282,2.233,2023-08-06 22:00:00
2023-08-06,23,3.151,1.84,2023-08-06 23:00:00
2023-08-06,00,2.967,1.694,2023-08-06 00:00:00
2023-08-07,01,2.377,1.354,2023-08-07 01:00:00
2023-08-07,02,2.427,1.285,2023-08-07 02:00:00
2023-08-07,03,3.106,1.402,2023-08-07 03:00:00
2023-08-07,04,2.75,1.426,2023-08-07 04:00:00
2023-08-07,05,3.374,2.01,2023-08-07 05:00:00
2023-08-07,06,4.881,2.077,2023-08-07 06:00:00
2023-08-07,07,6.094,2.299,2023-08-07 07:00:00
2023-08-07,08,8.009,2.967,2023-08-07 08:00:00
2023-08-07,09,7.768,3.194,2023-08-07 09:00:00
2023-08-07,10,6.527,2.836,2023-08-07 10:00:00
2023-08-07,11,6.729,2.246,2023-08-07 11:00:00
2023-08-07,12,5.952,1.795,2023-08-07 12:00:00
2023-08-07,13,5.903,1.682,2023-08-07 13:00:00
2023-08-07,14,8.899,2.143,2023-08-07 14:00:00
2023-08-07,15,6.947,1.885,2023-08-07 15:00:00
2023-08-07,16,5.164,1.986,2023-08-07 16:00:00
2023-08-07,17,3.839,1.659,2023-08-07 17:00:00
2023-08-07,18,5.034,2.267,2023-08-07 18:00:00
2023-08-07,19,4.729,2.402,2023-08-07 19:00:00
2023-08-07,20,4.829,2.605,2023-08-07 20:00:00
2023-08-07,21,3.992,2.039,2023-08-07 21:00:00
2023-08-07,22,4.004,2.0,2023-08-07 22:00:00
2023-08-07,23,3.792,1.924,2023-08-07 23:00:00
2023-08-07,00,3.988,1.965,2023-08-07 00:00:00
2023-08-08,01,4.676,2.195,2023-08-08 01:00:00
2023-08-08,02,5.525,2.426,2023-08-08 02:00:00
2023-08-08,03,5.207,2.471,2023-08-08 03:00:00
2023-08-08,04,5.699,2.66,2023-08-08 04:00:00
2023-08-08,05,6.65,2.821,2023-08-08 05:00:00
2023-08-08,06,9.333,3.37,2023-08-08 06:00:00
2023-08-08,07,12.883,4.057,2023-08-08 07:00:00
2023-08-08,08,9.979,3.548,2023-08-08 08:00:00
2023-08-08,09,7.616,3.053,2023-08-08 09:00:00
2023-08-08,10,5.099,2.057,2023-08-08 10:00:00
2023-08-08,11,5.961,2.158,2023-08-08 11:00:00
2023-08-08,12,4.927,2.097,2023-08-08 12:00:00
2023-08-08,13,5.369,2.349,2023-08-08 13:00:00
2023-08-08,14,6.463,2.767,2023-08-08 14:00:00
2023-08-08,15,6.609,2.676,2023-08-08 15:00:00
2023-08-08,16,5.618,2.456,2023-08-08 16:00:00
2023-08-08,17,4.759,2.22,2023-08-08 17:00:00
2023-08-08,18,5.386,2.593,2023-08-08 18:00:00
2023-08-08,19,6.238,2.74,2023-08-08 19:00:00
2023-08-08,20,4.864,2.499,2023-08-08 20:00:00
2023-08-08,21,5.095,2.367,2023-08-08 21:00:00
2023-08-08,22,4.956,2.421,2023-08-08 22:00:00
2023-08-08,23,5.512,2.489,2023-08-08 23:00:00
2023-08-08,00,4.606,2.304,2023-08-08 00:00:00
2023-08-09,01,5.815,3.519,2023-08-09 01:00:00
2023-08-09,02,3.948,1.827,2023-08-09 02:00:00
2023-08-09,03,3.27,1.743,2023-08-09 03:00:00
2023-08-09,04,3.638,1.805,2023-08-09 04:00:00
2023-08-09,05,4.74,1.834,2023-08-09 05:00:00
2023-08-09,06,5.757,1.981,2023-08-09 06:00:00
2023-08-09,07,10.969,2.809,2023-08-09 07:00:00
2023-08-09,08,8.449,2.358,2023-08-09 08:00:00
2023-08-09,09,10.071,2.891,2023-08-09 09:00:00
2023-08-09,10,8.514,2.725,2023-08-09 10:00:00
2023-08-09,11,7.479,2.554,2023-08-09 11:00:00
2023-08-09,12,7.277,2.678,2023-08-09 12:00:00
2023-08-09,13,7.271,3.074,2023-08-09 13:00:00
2023-08-09,14,8.149,3.111,2023-08-09 14:00:00
2023-08-09,15,8.905,3.675,2023-08-09 15:00:00
2023-08-09,16,8.75,4.081,2023-08-09 16:00:00
2023-08-09,17,9.344,4.55,2023-08-09 17:00:00
2023-08-09,18,8.993,5.87,2023-08-09 18:00:00
2023-08-09,19,11.366,7.729,2023-08-09 19:00:00
2023-08-09,20,12.305,8.343,2023-08-09 20:00:00
2023-08-09,21,10.39,7.737,2023-08-09 21:00:00
2023-08-09,22,9.66,7.909,2023-08-09 22:00:00
2023-08-09,23,9.237,7.227,2023-08-09 23:00:00
2023-08-09,00,10.822,8.812,2023-08-09 00:00:00
2023-08-10,01,12.728,10.139,2023-08-10 01:00:00
2023-08-10,02,16.693,12.288,2023-08-10 02:00:00
2023-08-10,03,24.9,16.429,2023-08-10 03:00:00
2023-08-10,04,22.87,17.094,2023-08-10 04:00:00
2023-08-10,05,20.905,17.366,2023-08-10 05:00:00
2023-08-10,06,19.448,15.837,2023-08-10 06:00:00
2023-08-10,07,20.055,15.024,2023-08-10 07:00:00
2023-08-10,08,20.053,12.974,2023-08-10 08:00:00
2023-08-10,09,18.158,11.774,2023-08-10 09:00:00
2023-08-10,10,19.713,10.263,2023-08-10 10:00:00
2023-08-10,11,12.188,5.571,2023-08-10 11:00:00
2023-08-10,12,7.139,3.113,2023-08-10 12:00:00
2023-08-10,13,7.781,2.952,2023-08-10 13:00:00
2023-08-10,14,6.077,2.728,2023-08-10 14:00:00
2023-08-10,15,6.911,4.413,2023-08-10 15:00:00
2023-08-10,16,8.061,4.625,2023-08-10 16:00:00
2023-08-10,17,7.794,3.738,2023-08-10 17:00:00
2023-08-10,18,7.704,3.765,2023-08-10 18:00:00
2023-08-10,19,6.558,3.684,2023-08-10 19:00:00
2023-08-10,20,7.054,3.737,2023-08-10 20:00:00
2023-08-10,21,8.772,4.78,2023-08-10 21:00:00
2023-08-10,22,7.495,4.37,2023-08-10 22:00:00
2023-08-10,23,8.169,5.267,2023-08-10 23:00:00
2023-08-10,00,11.131,6.558,2023-08-10 00:00:00
2023-08-11,01,12.235,7.423,2023-08-11 01:00:00
2023-08-11,02,11.183,7.163,2023-08-11 02:00:00
2023-08-11,03,9.212,6.063,2023-08-11 03:00:00
2023-08-11,04,6.687,4.381,2023-08-11 04:00:00
2023-08-11,05,2.299,1.057,2023-08-11 05:00:00
2023-08-11,06,3.483,2.003,2023-08-11 06:00:00
2023-08-11,07,10.603,4.933,2023-08-11 07:00:00
2023-08-11,08,12.238,6.233,2023-08-11 08:00:00
2023-08-11,09,12.735,6.516,2023-08-11 09:00:00
2023-08-11,10,16.165,8.616,2023-08-11 10:00:00
2023-08-11,11,19.605,9.61,2023-08-11 11:00:00
2023-08-11,12,16.483,8.441,2023-08-11 12:00:00
2023-08-11,13,16.093,7.927,2023-08-11 13:00:00
2023-08-11,14,14.498,7.312,2023-08-11 14:00:00
2023-08-11,15,13.19,6.926,2023-08-11 15:00:00
2023-08-11,16,14.198,7.22,2023-08-11 16:00:00
2023-08-11,17,13.768,7.546,2023-08-11 17:00:00
2023-08-11,18,16.295,8.726,2023-08-11 18:00:00
2023-08-11,19,18.735,10.054,2023-08-11 19:00:00
2023-08-11,20,17.82,10.587,2023-08-11 20:00:00
2023-08-11,21,18.665,10.609,2023-08-11 21:00:00
2023-08-11,22,19.523,11.031,2023-08-11 22:00:00
2023-08-11,23,19.455,10.663,2023-08-11 23:00:00
2023-08-11,00,20.123,11.045,2023-08-11 00:00:00
2023-08-12,01,18.663,10.375,2023-08-12 01:00:00
2023-08-12,02,16.205,9.015,2023-08-12 02:00:00
2023-08-12,03,16.03,9.026,2023-08-12 03:00:00
2023-08-12,04,14.818,8.043,2023-08-12 04:00:00
2023-08-12,05,12.948,7.432,2023-08-12 05:00:00
2023-08-12,06,11.383,6.673,2023-08-12 06:00:00
2023-08-12,07,8.185,4.925,2023-08-12 07:00:00
2023-08-12,08,3.656,2.185,2023-08-12 08:00:00
2023-08-12,09,1.938,1.157,2023-08-12 09:00:00
2023-08-12,10,3.164,1.571,2023-08-12 10:00:00
2023-08-12,11,5.103,3.139,2023-08-12 11:00:00
2023-08-12,12,4.407,2.834,2023-08-12 12:00:00
2023-08-12,13,4.275,2.15,2023-08-12 13:00:00
2023-08-12,14,4.243,1.992,2023-08-12 14:00:00
2023-08-12,15,3.933,1.847,2023-08-12 15:00:00
2023-08-12,16,4.483,2.083,2023-08-12 16:00:00
2023-08-12,17,4.958,2.439,2023-08-12 17:00:00
2023-08-12,18,4.415,2.504,2023-08-12 18:00:00
2023-08-12,19,4.783,2.711,2023-08-12 19:00:00
2023-08-12,20,4.517,2.474,2023-08-12 20:00:00
2023-08-12,21,3.91,2.496,2023-08-12 21:00:00
2023-08-12,22,4.363,2.419,2023-08-12 22:00:00
2023-08-12,23,4.565,2.842,2023-08-12 23:00:00
